"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/070656","10.1016/j.virusres.2016.06.021",4
"10.1101/071464","10.1021/acssynbio.6b00206",4
"10.1101/072306","10.1371/journal.pgen.1006632",4
"10.1101/072397","10.3389/fnhum.2017.00067",4
"10.1101/072751","10.1159/000468974",4
"10.1101/073312","10.1186/s12862-017-0943-x",4
"10.1101/073841","10.1021/acssynbio.6b00293",4
"10.1101/074716","10.1093/nar/gkx494",4
"10.1101/074880","10.1073/pnas.1615233114",4
"10.1101/075465","10.1016/j.neuroimage.2016.12.030",4
"10.1101/076042","10.1016/j.neuroimage.2016.11.029",4
"10.1101/077024","10.1016/j.neuroimage.2016.11.011",4
"10.1101/077123","10.1038/ng.3848",4
"10.1101/078204","10.1016/j.devcel.2017.09.022",4
"10.1101/079384","10.1152/jn.00771.2016",4
"10.1101/080531","10.1016/j.bpj.2017.08.039",4
"10.1101/080820","10.1186/s13073-017-0427-z",4
"10.1101/080853","10.1242/dev.152199",4
"10.1101/081208","10.1093/cercor/bhx207",4
"10.1101/081240","10.3389/fnbeh.2017.00028",4
"10.1101/081497","10.1152/jn.00326.2016",4
"10.1101/081711","10.1002/gepi.22058",4
"10.1101/081935","10.1093/nar/gkw946",4
"10.1101/082230","10.1128/mbio.00470-17",4
"10.1101/082446","10.1016/j.sbi.2016.10.006",4
"10.1101/082719","10.3389/fnsys.2016.00089",4
"10.1101/082917","10.1093/nar/gkx671",4
"10.1101/082982","10.1088/1478-3975/aa56d9",4
"10.1101/083113","10.1534/g3.117.300085",4
"10.1101/083261","10.1105/tpc.16.00743",4
"10.1101/083436","10.1534/genetics.117.1119",4
"10.1101/083535","10.1093/nar/gkx211",4
"10.1101/083873","10.1038/mi.2017.13",4
"10.1101/084582","10.1093/bioinformatics/btx170",4
"10.1101/084707","10.1038/ismej.2017.135",4
"10.1101/085175","10.1093/biostatistics/kxx031",4
"10.1101/085472","10.1016/j.ympev.2016.12.035",4
"10.1101/086223","10.1111/mec.13906",4
"10.1101/086512","10.1073/pnas.1606948114",4
"10.1101/087288","10.1152/jn.00734.2016",4
"10.1101/087882","10.1074/jbc.m116.754929",4
"10.1101/087924","10.1128/mbio.01230-17",4
"10.1101/088047","10.1086/691778",4
"10.1101/088096","10.1002/ece3.3056",4
"10.1101/088328","10.1002/hbm.23744",4
"10.1101/088781","10.1242/jeb.150235",4
"10.1101/088948","10.1007/s10238-016-0439-9",4
"10.1101/089276","10.1093/sysbio/syx032",4
"10.1101/089441","10.1093/bioinformatics/btx345",4
"10.1101/089623","10.1371/journal.pgen.1006535",4
"10.1101/089839","10.1186/s13059-017-1289-9",4
"10.1101/090001","10.1016/j.ymeth.2017.04.018",4
"10.1101/090027","10.1186/s13059-017-1296-x",4
"10.1101/090274","10.1534/g3.117.043067",4
"10.1101/090431","10.1016/j.neuroimage.2017.03.059",4
"10.1101/090860","10.1093/gbe/evx133",4
"10.1101/091801","10.1371/journal.pcbi.1005668",4
"10.1101/092577","10.1016/j.molcel.2016.11.030",4
"10.1101/093955","10.1111/jen.12394",4
"10.1101/094433","10.1534/genetics.117.201715",4
"10.1101/095034","10.1016/j.jsb.2017.02.004",4
"10.1101/095380","10.1111/acel.12621",4
"10.1101/095497","10.1073/pnas.1620457114",4
"10.1101/096016","10.1073/pnas.1703105114",4
"10.1101/096040","10.1002/hbm.23686",4
"10.1101/097006","10.1007/s10144-017-0584-3",4
"10.1101/097311","10.1261/rna.059477.116",4
"10.1101/098871","10.1261/rna.059477.116",4
"10.1101/098947","10.1093/molbev/msx054",4
"10.1101/099549","10.1101/gr.213694.116",4
"10.1101/100164","10.1002/hbm.23640",4
"10.1101/100602","10.1073/pnas.1701990114",4
"10.1101/101006","10.1186/s13072-017-0128-2",4
"10.1101/101246","10.1016/j.jbi.2017.06.005",4
"10.1101/101709","10.1186/s12859-017-1516-0",4
"10.1101/102236","10.1242/jcs.175950",4
"10.1101/102533","10.1098/rsif.2017.0036",4
"10.1101/103382","10.1111/mec.14432",4
"10.1101/103952","10.1186/s13059-017-1296-x",4
"10.1101/104190","10.1016/j.neuroimage.2017.07.057",4
"10.1101/104372","10.1371/journal.pgen.1006903",4
"10.1101/104786","10.1371/journal.pgen.1006884",4
"10.1101/104893","10.1371/journal.pgen.1006770",4
"10.1101/104927","10.1242/dev.148171",4
"10.1101/105064","10.1038/ng.3987",4
"10.1101/105122","10.1038/ng.3900",4
"10.1101/105320","10.1111/oik.03984",4
"10.1101/105668","10.1111/tra.12504",4
"10.1101/105692","10.1016/j.bpj.2017.03.019",4
"10.1101/106583","10.1111/2041-210x.12931",4
"10.1101/106658","10.1074/jbc.m117.791939",4
"10.1101/106799","10.1534/g3.117.300071",4
"10.1101/107284","10.1016/j.actbio.2017.05.041",4
"10.1101/108092","10.1128/mbio.02238-16",4
"10.1101/108662","10.3835/plantgenome2017.03.0025",4
"10.1101/109140","10.1093/nar/gkx359",4
"10.1101/109264","10.1074/jbc.m117.813139",4
"10.1101/109397","10.1073/pnas.1713112114",4
"10.1101/109686","10.1016/j.ophtha.2017.04.014",4
"10.1101/110221","10.1098/rspb.2017.0778",4
"10.1101/110643","10.1093/cercor/bhx128",4
"10.1101/110759","10.1186/s13073-017-0505-2",4
"10.1101/113845","10.1038/nchembio.2509",4
"10.1101/114157","10.1016/j.jclepro.2017.10.169",4
"10.1101/114165","10.1186/s13059-017-1359-z",4
"10.1101/114587","10.1111/2041-210x.12781",4
"10.1101/115048","10.1016/j.jtbi.2017.10.001",4
"10.1101/115410","10.1186/s13059-017-1348-2",4
"10.1101/115824","10.1094/mpmi-05-17-0104-r",4
"10.1101/116509","10.1093/sysbio/syx061",4
"10.1101/116541","10.1016/j.neuroimage.2017.08.034",4
"10.1101/117135","10.1016/j.neuropsychologia.2017.08.009",4
"10.1101/117705","10.1016/j.chom.2017.05.009",4
"10.1101/118133","10.1007/s00125-017-4426-9",4
"10.1101/118976","10.1186/s12916-017-0874-9",4
"10.1101/119339","10.15252/embr.201744334",4
"10.1101/121822","10.1371/journal.pgen.1006969",4
"10.1101/122143","10.1073/pnas.1710455114",4
"10.1101/122317","10.1016/j.ejmech.2017.08.040",4
"10.1101/122416","10.1093/cid/cix632",4
"10.1101/123182","10.1038/npp.2017.207",4
"10.1101/124115","10.1534/genetics.117.300142",4
"10.1101/124644","10.1371/journal.pgen.1006951",4
"10.1101/125781","10.1002/ecs2.1913",4
"10.1101/126169","10.1186/s12864-017-4103-x",4
"10.1101/126458","10.1016/j.jmb.2017.07.014",4
"10.1101/127308","10.1093/nar/gkx466",4
"10.1101/128306","10.1093/nar/gkx617",4
"10.1101/129619","10.1371/journal.pcbi.1005590",4
"10.1101/129684","10.1105/tpc.16.00981",4
"10.1101/130112","10.1103/physreve.96.013305",4
"10.1101/130864","10.1093/gbe/evx277",4
"10.1101/131276","10.1074/jbc.m117.811372",4
"10.1101/131755","10.1371/journal.pgen.1006912",4
"10.1101/132175","10.1371/journal.pgen.1007001",4
"10.1101/132464","10.1534/g3.117.043067",4
"10.1101/132878","10.1111/nph.14759",4
"10.1101/133256","10.1016/j.mce.2017.07.017",4
"10.1101/134544","10.1242/dev.151944",4
"10.1101/136507","10.1016/j.jhevol.2017.05.012",4
"10.1101/137497","10.1534/genetics.117.300292",4
"10.1101/137836","10.1073/pnas.1707400114",4
"10.1101/137968","10.1039/c7md00450h",4
"10.1101/139071","10.1371/journal.pcbi.1005786",4
"10.1101/139626","10.1093/bioinformatics/btx594",4
"10.1101/141929","10.1534/genetics.117.300212",4
"10.1101/142042","10.1038/ncb3591",4
"10.1101/142141","10.1021/acs.biochem.7b00926",4
"10.1101/142232","10.1016/j.cell.2017.07.024",4
"10.1101/142786","10.1016/j.cortex.2017.11.020",4
"10.1101/143966","10.1038/nmeth.4459",4
"10.1101/144436","10.1021/acschemneuro.7b00138",4
"10.1101/144691","10.1002/ece3.3413",4
"10.1101/144790","10.1128/aem.02068-17",4
"10.1101/144816","10.1093/jamia/ocx111",4
"10.1101/146100","10.1186/s13059-017-1359-z",4
"10.1101/146159","10.1016/j.steroids.2017.11.002",4
"10.1101/146563","10.1016/j.aca.2017.07.036",4
"10.1101/146613","10.1016/j.jpain.2017.11.009",4
"10.1101/146712","10.1242/dev.153387",4
"10.1101/146878","10.1016/j.neuroimage.2017.10.064",4
"10.1101/147108","10.1186/s13073-017-0505-2",4
"10.1101/147256","10.1016/j.indcrop.2017.08.059",4
"10.1101/150037","10.1242/jcs.203802",4
"10.1101/150474","10.1007/s10822-017-0080-z",4
"10.1101/151670","10.1091/mbc.e17-03-0156",4
"10.1101/152074","10.1242/dev.157917",4
"10.1101/152546","10.1016/j.neuroimage.2017.12.076",4
"10.1101/154344","10.1242/dmm.030114",4
"10.1101/154856","10.1371/journal.pgen.1007064",4
"10.1101/155010","10.1016/j.immuni.2017.10.013",4
"10.1101/155499","10.1242/jeb.170449",4
"10.1101/155887","10.1084/jem.20161955",4
"10.1101/156430","10.1016/j.evolhumbehav.2017.12.001",4
"10.1101/157834","10.1371/journal.pcbi.1005728",4
"10.1101/158303","10.1371/journal.pgen.1007137",4
"10.1101/159871","10.1111/acer.13472",4
"10.1101/159988","10.1021/acssynbio.7b00255",4
"10.1101/161695","10.1016/j.devcel.2017.09.022",4
"10.1101/162990","10.1039/c7ib00086c",4
"10.1101/163469","10.1089/zeb.2017.1504",4
"10.1101/163758","10.1016/j.neuroimage.2017.12.071",4
"10.1101/164533","10.18632/oncotarget.21507",4
"10.1101/165175","10.1186/s12864-017-4041-7",4
"10.1101/165589","10.1128/iai.00690-17",4
"10.1101/166272","10.1074/jbc.m117.813170",4
"10.1101/168021","10.1186/s40462-017-0111-3",4
"10.1101/168310","10.1111/evo.13413",4
"10.1101/168518","10.15252/embr.201643846",4
"10.1101/169482","10.1186/s13068-017-0970-2",4
"10.1101/169755","10.1186/s13058-017-0916-4",4
"10.1101/169938","10.1080/23299460.2017.1407911",4
"10.1101/170282","10.1016/j.jconrel.2017.10.018",4
"10.1101/171769","10.1186/s13227-017-0078-6",4
"10.1101/172148","10.1016/j.neuroimage.2017.12.076",4
"10.1101/172254","10.1128/aem.02061-17",4
"10.1101/172494","10.1073/pnas.1716015114",4
"10.1101/173476","10.1093/femsec/fix158",4
"10.1101/175638","10.1371/journal.pcbi.1005716",4
"10.1101/176271","10.1038/nsmb.3487",4
"10.1101/179333","10.1088/1478-3975/aaa107",4
"10.1101/180026","10.3390/pathogens6030041",4
"10.1101/180034","10.1016/j.cell.2017.08.017",4
"10.1101/180687","10.1186/s12864-017-4104-9",4
"10.1101/180869","10.1126/science.aai7488",4
"10.1101/183590","10.1073/pnas.1708574114",4
"10.1101/184465","10.1371/journal.pcbi.1005783",4
"10.1101/184978","10.1016/j.bandl.2017.10.001",4
"10.1101/186197","10.1016/j.jtbi.2017.11.017",4
"10.1101/188458","10.1093/nar/gkx1254",4
"10.1101/189720","10.1371/journal.pgen.1007137",4
"10.1101/191452","10.1534/g3.117.300311",4
"10.1101/191478","10.1128/jvi.01782-17",4
"10.1101/192997","10.1002/glia.23270",4
"10.1101/197566","10.1016/j.bpj.2017.08.008",4
"10.1101/197905","10.1371/journal.pgen.1007016",4
"10.1101/198978","10.1016/j.molcel.2017.11.006",4
"10.1101/203000","10.1016/j.molcel.2017.11.022",4
"10.1101/204198","10.1128/aem.02595-17",4
"10.1101/212175","10.1128/mbio.01751-17",4
"10.1101/214023","10.1242/dev.154336",4
"10.1101/222471","10.1111/evo.13416",4
"10.1101/233510","10.1016/j.neuroimage.2017.12.005",4
"10.1101/000653","10.1242/bio.20148607",4
"10.1101/001305","10.1371/journal.pone.0108055",4
"10.1101/001602","10.7554/elife.01369.001",4
"10.1101/003269","10.1371/journal.pone.0101872",4
"10.1101/004804","10.1016/j.neuron.2014.11.027",4
"10.1101/004911","10.1371/journal.pone.0172460",4
"10.1101/005470","10.7717/peerj.596",4
"10.1101/006270","10.7554/elife.03658",4
"10.1101/008532","10.7554/elife.10317",4
"10.1101/010777","10.1016/j.neuron.2016.04.041",4
"10.1101/011270","10.1371/journal.pone.0120873",4
"10.1101/011692","10.1371/journal.pone.0130199",4
"10.1101/012369","10.1371/journal.pone.0160201",4
"10.1101/012963","10.1371/journal.pone.0138344",4
"10.1101/013276","10.1016/j.celrep.2015.03.022",4
"10.1101/014407","10.1371/journal.pone.0124009",4
"10.1101/016725","10.1038/srep12559",4
"10.1101/016782","10.1038/srep10583",4
"10.1101/017632","10.1371/journal.pone.0138989",4
"10.1101/017657","10.1371/journal.pone.0136698",4
"10.1101/017830","10.1038/srep19633",4
"10.1101/019737","10.7554/elife.13152",4
"10.1101/020396","10.1371/journal.pone.0140605",4
"10.1101/022384","10.1038/srep19420",4
"10.1101/022723","10.1038/ncomms10286",4
"10.1101/025916","10.1371/journal.pone.0166970",4
"10.1101/026419","10.1089/brain.2016.0458",4
"10.1101/027144","10.1111/brv.12285",4
"10.1101/027375","10.7554/elife.10415.001",4
"10.1101/028795","10.1038/s41598-017-04221-7",4
"10.1101/032540","10.7554/elife.14620",4
"10.1101/033274","10.1371/journal.pone.0158359",4
"10.1101/038000","10.1038/ncomms12865",4
"10.1101/039859","10.1016/j.celrep.2017.09.060",4
"10.1101/040261","10.7717/peerj.3389",4
"10.1101/041152","10.3389/fnins.2017.00609",4
"10.1101/041673","10.1038/ncomms12845",4
"10.1101/045526","10.7717/peerj.2436",4
"10.1101/048074","10.1038/srep31054",4
"10.1101/051375","10.1371/journal.pone.0165865",4
"10.1101/052175","10.1038/srep38947",4
"10.1101/053413","10.1016/j.celrep.2016.05.079",4
"10.1101/054288","10.1523/jneurosci.0168-17.2017",4
"10.1101/055947","10.7554/elife.16043",4
"10.1101/057273","10.1371/journal.pone.0159107",4
"10.1101/057323","10.1038/s41598-017-09854-2",4
"10.1101/059436","10.1038/ncomms16083",4
"10.1101/059873","10.1038/s41467-017-01064-8",4
"10.1101/060145","10.1136/bmjopen-2017-016670",4
"10.1101/060301","10.1038/srep46318",4
"10.1101/061739","10.7554/elife.26896",4
"10.1101/062935","10.7717/peerj.2982",4
"10.1101/063396","10.1038/srep30794",4
"10.1101/064519","10.7554/elife.19545",4
"10.1101/067116","10.3389/fnins.2016.00597",4
"10.1101/067124","10.1038/srep40848",4
"10.1101/067173","10.1371/journal.pbio.2001861",4
"10.1101/067223","10.1242/bio.018648",4
"10.1101/068692","10.7554/elife.25843",4
"10.1101/069336","10.1038/ncomms14818",4
"10.1101/069450","10.1016/j.celrep.2016.11.049",4
"10.1101/069781","10.1016/j.neulet.2016.11.035",4
"10.1101/070623","10.7554/elife.15983",4
"10.1101/071613","10.7554/elife.21301",4
"10.1101/071910","10.7554/elife.25232",4
"10.1101/073957","10.1038/nature24456",4
"10.1101/074773","10.1038/ncomms13788",4
"10.1101/076935","10.1016/j.celrep.2017.01.020",4
"10.1101/078055","10.1016/j.cub.2017.09.049",4
"10.1101/079327","10.1371/journal.pone.0178320",4
"10.1101/082958","10.7554/elife.22058",4
"10.1101/083378","10.1242/bio.018945",4
"10.1101/084137","10.1038/s41467-017-02024-y",4
"10.1101/084640","10.7717/peerj.3207",4
"10.1101/086108","10.1016/j.celrep.2017.09.089",4
"10.1101/086892","10.1523/jneurosci.2496-16.2017",4
"10.1101/088609","10.1098/rsos.160698",4
"10.1101/089607","10.1038/srep46738",4
"10.1101/089771","10.7717/peerj.3707",4
"10.1101/090126","10.1038/srep46713",4
"10.1101/090662","10.1523/eneuro.0341-16.2017",4
"10.1101/091389","10.1021/acs.jpclett.7b00110",4
"10.1101/093500","10.1523/jneurosci.0168-17.2017",4
"10.1101/094524","10.1038/nn.4581",4
"10.1101/096578","10.1038/srep46188",4
"10.1101/096594","10.1038/nn.4602",4
"10.1101/097360","10.1039/c7sc04422d",4
"10.1101/097667","10.7717/peerj.3503",4
"10.1101/100453","10.1038/s41598-017-08263-9",4
"10.1101/106930","10.7554/elife.22058",4
"10.1101/108159","10.1038/s41598-017-14257-4",4
"10.1101/108910","10.7554/elife.25299.001",4
"10.1101/109595","10.1038/s41467-017-00054-0",4
"10.1101/110007","10.1038/s41598-017-09568-5",4
"10.1101/110841","10.7554/elife.25885",4
"10.1101/112458","10.1038/s41467-017-00934-5",4
"10.1101/114496","10.7554/elife.25885",4
"10.1101/114850","10.1371/journal.pone.0181843",4
"10.1101/116236","10.1016/j.cub.2017.03.033",4
"10.1101/118505","10.1038/s41467-017-01644-8",4
"10.1101/120063","10.1038/s41598-017-06806-8",4
"10.1101/121582","10.3791/55333",4
"10.1101/122572","10.1038/s41598-017-10779-z",4
"10.1101/122671","10.1038/s41598-017-01331-0",4
"10.1101/125831","10.7554/elife.28083.001",4
"10.1101/130054","10.7554/elife.29502",4
"10.1101/130161","10.1371/journal.pone.0185579",4
"10.1101/131227","10.1016/j.celrep.2017.10.053",4
"10.1101/131367","10.1038/s41598-017-12929-9",4
"10.1101/132027","10.1016/j.celrep.2017.11.069",4
"10.1101/132936","10.7554/elife.30333",4
"10.1101/135418","10.7554/elife.30867",4
"10.1101/136929","10.1038/s41598-017-03467-5",4
"10.1101/138230","10.1523/jneurosci.3825-16.2017",4
"10.1101/141788","10.7554/elife.18459",4
"10.1101/142513","10.1523/jneurosci.2099-17.2017",4
"10.1101/143222","10.1016/j.neuron.2017.06.001",4
"10.1101/144725","10.1186/s12967-017-1307-4",4
"10.1101/145789","10.7554/elife.30292",4
"10.1101/147793","10.1038/s41598-017-12862-x",4
"10.1101/149856","10.1371/journal.pbio.2003476",4
"10.1101/149955","10.7554/elife.28199",4
"10.1101/150383","10.1371/journal.pone.0188429",4
"10.1101/151605","10.1140/epjp/i2017-11775-2",4
"10.1101/152082","10.7717/peerj.4128",4
"10.1101/155309","10.7554/elife.27596",4
"10.1101/155861","10.1038/s41598-017-17323-z",4
"10.1101/159814","10.1038/s41467-017-01857-x",4
"10.1101/163006","10.3389/fnins.2017.00512",4
"10.1101/164368","10.7554/elife.29830",4
"10.1101/170514","10.1038/s41598-017-16962-6",4
"10.1101/175836","10.7554/elife.30867",4
"10.1101/189563","10.7554/elife.29887",4
"10.1101/196733","10.1371/journal.pone.0188900",4
"10.1101/197830","10.1038/s41598-017-18048-9",4
"10.1101/199760","10.1016/j.cub.2017.10.052",4
"10.1101/200824","10.1038/s41598-017-15947-9",4
"10.1101/202440","10.1038/s41467-017-01807-7",4
"10.1101/212324","10.1523/jneurosci.0962-17.2017",4
"10.1101/219881","10.1371/journal.pone.0189578",4
"10.1101/068064","10.1371/journal.pcbi.1005285",3
"10.1101/004424","10.1534/genetics.114.165571",3
"10.1101/142976","10.1016/j.bpj.2017.10.045",3
"10.1101/136572","10.7554/elife.28507",3
"10.1101/125203","10.1186/s12864-017-4196-2",3
"10.1101/030361","10.3389/fmicb.2016.00051",3
"10.1101/027581","10.1016/j.jtbi.2016.02.019",3
"10.1101/148577","10.1073/pnas.1711229114",3
"10.1101/036400","10.1371/journal.pone.0162098",3
"10.1101/028241","10.1038/gim.2015.161",3
"10.1101/169912","10.1371/journal.pgen.1007103",3
"10.1101/049767","10.1371/journal.pcbi.1005066",3
"10.1101/039578","10.1371/journal.pone.0156293",3
"10.1101/089797","10.1128/aem.03391-16",3
"10.1101/065961","10.1016/j.neuroimage.2016.11.001",3
"10.1101/109207","10.1038/nmeth.4391",3
"10.1101/131433","10.1016/j.bandc.2017.08.004",3
"10.1101/093609","10.1111/jeb.13045",3
"10.1101/172494","10.1073/pnas.1713863114",3
"10.1101/126334","10.15252/emmm.201707882",3
"10.1101/025676","10.1038/nmeth.3800",3
"10.1101/033340","10.3389/fmicb.2016.00301",3
"10.1101/153262","10.1038/nature23467",3
"10.1101/051581","10.1098/rsos.160654",3
"10.1101/092668","10.1016/j.ajhg.2017.09.022",3
"10.1101/128942","10.1038/s41598-017-08520-x",3
"10.1101/123018","10.1371/journal.pone.0175309",3
"10.1101/019596","10.1371/journal.pone.0139516",3
"10.1101/146563","10.1016/j.aca.2017.07.026",3
"10.1101/054635","10.7717/peerj.3281",3
"10.1101/012799","10.1186/s13059-015-0720-3",3
"10.1101/032219","10.1186/s12918-016-0313-0",3
"10.1101/083022","10.1523/jneurosci.3272-16.2017",3
"10.1101/036137","10.1186/s13059-016-1089-7",3
"10.1101/186460","10.1038/s41598-017-16669-8",3
"10.1101/166041","10.1128/jvi.01137-17",3
"10.1101/126458","10.1016/j.jmb.2017.06.024",3
"10.1101/005223","10.1016/j.evolhumbehav.2014.04.001",3
"10.1101/113746","10.1073/pnas.1707009114",3
"10.1101/109686","10.1016/j.ophtha.2017.03.045",3
"10.1101/001529","10.1163/15685373-12342153",3
"10.1101/040964","10.1038/srep42561",3
"10.1101/070011","10.1093/gbe/evx188",3
"10.1101/084210","10.1038/s41598-017-17876-z",3
"10.1101/110965","10.1038/nnano.2017.127",3
"10.1101/089714","10.1371/journal.pone.0173433",3
"10.1101/046508","10.1038/ncomms14825",3
"10.1101/110759","10.1186/s13073-017-0492-3",3
"10.1101/131201","10.3389/fpls.2017.01555",3
"10.1101/194027","10.1111/1758-2229.12601",3
"10.1101/056648","10.1186/s12879-017-2394-9",3
"10.1101/052019","10.1073/pnas.1607179113",3
"10.1101/052472","10.1002/ece3.2532",3
"10.1101/030718","10.1038/srep31164",3
"10.1101/116517","10.1073/pnas.1701536114",3
"10.1101/223008","10.1104/pp.17.01374",3
"10.1101/108662","10.3835/plantgenome2017.03.0015",3
"10.1101/205211","10.1016/j.cub.2017.11.037",3
"10.1101/109124","10.1002/ajmg.a.38537",3
"10.1101/152926","10.1186/s12936-017-2080-9",3
"10.1101/138297","10.1038/s41598-017-12559-1",3
"10.1101/122465","10.1128/mbio.00579-17",3
"10.1101/069302","10.1371/journal.pcbi.1005509",3
"10.1101/107193","10.1038/s41467-017-00831-x",3
"10.1101/193664","10.1128/msystems.00132-17",3
"10.1101/145623","10.1016/j.ydbio.2017.08.028",3
"10.1101/119586","10.1016/j.jtbi.2017.04.009",3
"10.1101/068726","10.1371/journal.pgen.1006321",3
"10.1101/066621","10.1021/acs.jctc.6b00532",3
"10.1101/177204","10.1111/mec.14381",3
"10.1101/014829","10.1371/journal.pgen.1006322",3
"10.1101/143271","10.1371/journal.pone.0180583",3
"10.1101/065490","10.1093/bioinformatics/btw691",3
"10.1101/005637","10.1186/s13073-014-0125-z",3
"10.1101/046516","10.1186/s12915-017-0354-x",3
"10.1101/064477","10.1016/j.jtbi.2017.01.017",3
"10.1101/105668","10.1111/tra.12507",3
"10.1101/104729","10.1038/s41598-017-05878-w",3
"10.1101/092379","10.1038/srep46321",3
"10.1101/045187","10.1186/s12861-016-0122-0",3
"10.1101/001404","10.1371/journal.pone.0119789",3
"10.1101/086074","10.1038/ncomms15415",3
"10.1101/088518","10.1111/1462-2920.13720",3
"10.1101/048819","10.1371/journal.pgen.1006573",3
"10.1101/016139","10.1091/mbc.e15-02-0102",3
"10.1101/054460","10.1016/j.celrep.2017.02.007",3
"10.1101/007500","10.1101/gr.182212.114",3
"10.1101/073809","10.1093/nar/gkx177",3
"10.1101/065565","10.1093/nar/gkx314",3
"10.1101/054106","10.1016/j.plantsci.2016.07.007",3
"10.1101/140277","10.7554/elife.31926",3
"10.1101/088419","10.1534/g3.116.037556",3
"10.1101/026757","10.1038/hdy.2017.5",3
"10.1101/011494","10.1093/molbev/msv184",3
"10.1101/070979","10.1016/j.neuroimage.2016.11.037",3
"10.1101/044024","10.1038/srep29506",3
"10.1101/127142","10.1002/prot.25402",3
"10.1101/081828","10.1128/msystems.00164-16",3
"10.1101/034421","10.1093/bioinformatics/btw074",3
"10.1101/064188","10.1016/j.str.2016.09.008",3
"10.1101/152785","10.15252/embr.201744416",3
"10.1101/154963","10.7554/elife.29944",3
"10.1101/096610","10.1016/j.psyneuen.2017.08.012",3
"10.1101/019380","10.1002/jez.b.22636",3
"10.1101/014456","10.1111/1462-2920.12824",3
"10.1101/138263","10.3389/fnhum.2017.00474",3
"10.1101/011718","10.1093/nar/gkw158",3
"10.1101/080994","10.1523/eneuro.0326-16.2017",3
"10.1101/073320","10.1111/mec.14238",3
"10.1101/039156","10.1167/iovs.16-19316",3
"10.1101/092221","10.1007/s12559-017-9518-9",3
"10.1101/062570","10.1111/eva.12431",3
"10.1101/120527","10.1128/jb.00227-17",3
"10.1101/018945","10.1016/j.neuroimage.2016.05.011",3
"10.1101/069757","10.1002/humu.23198",3
"10.1101/079715","10.1042/bcj20160952",3
"10.1101/119206","10.1186/s13059-017-1203-5",3
"10.1101/033845","10.1073/pnas.1519459113",3
"10.1101/062547","10.1007/s00253-016-7771-6",3
"10.1101/031773","10.1098/rsif.2016.0373",3
"10.1101/108274","10.1038/s41598-017-12153-5",3
"10.1101/079558","10.1038/srep35985",3
"10.1101/170795","10.1128/mcb.00190-17",3
"10.1101/106492","10.1371/journal.pgen.1006963",3
"10.1101/021683","10.1111/1365-2435.12612",3
"10.1101/029652","10.1093/bioinformatics/btw277",3
"10.1101/050633","10.1016/j.biomaterials.2016.10.018",3
"10.1101/120105","10.1016/j.neuroimage.2017.09.057",3
"10.1101/010942","10.1093/molbev/msv093",3
"10.1101/088732","10.1101/gr.226233.117",3
"10.1101/064006","10.1093/bioinformatics/btw732",3
"10.1101/088336","10.15252/msb.20167449",3
"10.1101/176685","10.1094/mpmi-08-17-0209-r",3
"10.1101/116509","10.1093/sysbio/syx063",3
"10.1101/100453","10.1038/s41598-017-08179-4",3
"10.1101/109157","10.1038/ismej.2017.159",3
"10.1101/000125","10.1016/j.ejca.2014.08.019",3
"10.1101/073403","10.1093/nar/gkx204",3
"10.1101/070425","10.1101/gr.214874.116",3
"10.1101/164368","10.7554/elife.30473",3
"10.1101/086819","10.1126/sciadv.1602878",3
"10.1101/195834","10.1128/aem.02146-17",3
"10.1101/144220","10.1128/mbio.01620-17",3
"10.1101/176768","10.1074/mcp.ra117.000397",3
"10.1101/088443","10.1523/jneurosci.1303-17.2017",3
"10.1101/127381","10.1016/j.gene.2017.06.008",3
"10.1101/004002","10.1086/682022",3
"10.1101/063032","10.1186/s12915-016-0317-7",3
"10.1101/029819","10.1088/1748-3190/11/4/046008",3
"10.1101/001586","10.1016/j.bica.2014.02.003",3
"10.1101/033738","10.3389/fnana.2016.00056",3
"10.1101/215731","10.1080/09658211.2017.1300667",3
"10.1101/043661","10.1534/genetics.116.189191",3
"10.1101/139576","10.1186/s13073-017-0480-7",3
"10.1101/177618","10.1177/0271678x17709198",3
"10.1101/136820","10.1016/j.nicl.2017.07.012",3
"10.1101/081596","10.1093/bioinformatics/btw811",3
"10.1101/063099","10.1371/journal.pgen.1006644",3
"10.1101/091405","10.1371/journal.pone.0178258",3
"10.1101/033001","10.1101/gr.202432.115",3
"10.1101/145086","10.1073/pnas.1709207114",3
"10.1101/112607","10.3390/antibiotics6010010",3
"10.1101/082537","10.1128/jb.00755-16",3
"10.1101/122077","10.1093/bioinformatics/btx636",3
"10.1101/147462","10.1038/s41598-017-16193-9",3
"10.1101/077727","10.1038/nmeth.4267",3
"10.1101/001024","10.1186/s12859-014-0449-0",3
"10.1101/103036","10.1186/s12867-017-0093-0",3
"10.1101/103556","10.1038/s41598-017-01608-4",3
"10.1101/026419","10.1089/brain.2016.0462",3
"10.1101/187666","10.1038/s41598-017-15199-7",3
"10.1101/039040","10.2144/000114403",3
"10.1101/132522","10.1073/pnas.1707186114",3
"10.1101/133256","10.1016/j.mce.2017.07.027",3
"10.1101/103275","10.1534/genetics.117.200493",3
"10.1101/078188","10.1371/journal.pgen.1006402",3
"10.1101/108233","10.15252/embr.201744072",3
"10.1101/010959","10.1038/ng.3394",3
"10.1101/004804","10.1016/j.neuron.2014.12.018",3
"10.1101/029934","10.1111/1462-2920.13259",3
