"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1093/bib/bbw092",76
"10.1186/s13059-015-0602-8",9
"10.1038/s41467-017-01285-x",97
"10.1021/acssynbio.6b00293",68
"10.1038/s41562-016-0040",22
"10.1073/pnas.1706365114",26
"10.1109/tbme.2016.2613960",62
"10.1038/srep46713",3
"10.1534/genetics.116.190785",24
"10.1073/pnas.1607179113",8
"10.1162/jocn_a_01195",158
"10.1111/nph.14497",58
"10.1016/j.coviro.2017.12.001",33
"10.1093/nar/gkx494",12
"10.1038/nmeth.4435",7
"10.1016/j.cub.2017.09.067",7
"10.1091/mbc.e17-01-0045",13
"10.1371/journal.pgen.1006884",12
"10.1371/journal.pcbi.1005868",12
"10.1038/nprot.2016.160",135
"10.1111/1755-0998.12736",20
"10.1093/molbev/msu394",12
"10.1073/pnas.1700866114",7
"10.1186/s12859-017-1942-z",30
"10.1038/s41598-017-16777-5",27
"10.1534/g3.117.300085",12
"10.1111/1755-0998.12552",14
"10.1128/mbio.00826-17",19
"10.1042/bcj20170272",56
"10.1113/jp274915",6
"10.1038/s41437-017-0005-6",237
"10.1016/j.str.2017.10.004",12
"10.1534/genetics.117.300212",20
"10.1074/mcp.m115.056911",70
"10.1016/j.cortex.2017.11.007",59
"10.1039/c7ra07434d",11
"10.1038/ismej.2017.89",4
"10.1016/j.neuroimage.2017.03.059",8
"10.1016/j.orggeochem.2017.06.020",60
"10.1371/journal.pgen.1006635",6
"10.1002/glia.23261",20
"10.1016/j.nicl.2016.08.017",12
"10.3389/fncel.2017.00006",16
"10.1016/j.neubiorev.2017.11.016",66
"10.1099/mic.0.000580",27
"10.1523/eneuro.0348-16.2017",6
"10.1186/s13059-017-1215-1",6
"10.1002/elps.201600061",3
"10.1128/msystems.00098-16",5
"10.1021/sb400206c",20
"10.1371/journal.pgen.1006101",38
"10.1093/molbev/msw102",14
"10.1016/j.jtbi.2017.11.005",59
"10.1371/journal.pcbi.1005728",5
"10.1016/j.ecolmodel.2017.12.003",7
"10.1038/s41593-017-0032-x",19
"10.1128/jvi.01589-17",47
"10.1016/j.molcel.2017.08.006",30
"10.1128/jb.00267-17",8
"10.1111/1365-2656.12756",9
"10.1038/nature24995",54
"10.1186/s12936-016-1531-z",11
"10.1093/bioinformatics/btx699",111
"10.1016/j.cell.2017.04.012",7
"10.1038/srep40848",18
"10.1073/pnas.1718063115",232
"10.1038/ncomms14385",41
"10.1093/jhered/esx104",13
"10.1093/jhered/esx068",10
"10.1162/jocn_a_01223",19
"10.1016/j.envsci.2016.11.003",13
"10.1371/journal.pcbi.1004722",6
"10.1111/ejn.13720",35
"10.1186/s13024-017-0191-y",69
"10.1093/bioinformatics/btu526",14
"10.1098/rsos.170342",22
"10.7554/elife.29742",3
"10.1073/pnas.1710920114",10
"10.1371/journal.pcbi.1005339",110
"10.1093/nar/gkw946",11
"10.1523/jneurosci.0963-17.2017",12
"10.1016/j.cub.2017.06.057",4
"10.1371/journal.pone.0157484",20
"10.1111/gcb.13967",58
"10.1186/s12862-017-1111-z",28
"10.1093/cid/cix632",82
"10.7554/elife.18566",16
"10.1242/jeb.151522",3
"10.1016/j.molcel.2016.11.030",5
"10.1186/s12859-017-1963-7",40
"10.1093/nar/gkx667",14
"10.1093/gbe/evw223",34
"10.1016/j.cub.2016.05.076",21
"10.1007/s10530-017-1566-2",22
"10.1038/nmeth.4332",4
"10.1371/journal.pgen.1006951",10
"10.1002/gepi.22058",29
"10.1091/mbc.e16-07-0505",15
"10.1128/mbio.00697-16",19
"10.4103/ijmr.ijmr_1877_15",13
"10.1016/j.neuroimage.2017.10.014",23
"10.1016/j.neuroimage.2017.10.044",18
"10.1111/evo.13403",30
"10.1111/tpj.13404",15
"10.1038/srep40180",23
"10.1186/s12859-017-1516-0",6
"10.1371/journal.pone.0172460",4
"10.1093/cercor/bhw114",17
"10.1016/j.tpb.2017.08.005",7
"10.1111/evo.13082",10
"10.1534/g3.114.015735",24
"10.1074/jbc.m117.815910",7
"10.1111/psyp.13005",140
"10.1038/s41598-017-10779-z",5
"10.1038/ncomms12915",10
"10.1098/rsbl.2015.0983",9
"10.1038/mi.2017.17",26
"10.1093/hmg/ddx432",7
"10.1093/molbev/msw038",8
"10.1109/tvcg.2017.2745978",9
"10.1080/15384101.2017.1404208",25
"10.1088/1741-2552/aa795e",33
"10.1099/jgv.0.000849",8
"10.1534/g3.116.031880",13
"10.3389/fpls.2016.00941",12
"10.1016/j.yexcr.2017.05.014",12
"10.1534/genetics.116.188094",4
"10.1186/s12859-016-1355-4",4
"10.1016/j.biosystems.2017.09.006",42
"10.1093/nar/gkx737",10
"10.1016/j.cell.2017.07.024",11
"10.1111/add.14003",22
"10.1371/journal.pcbi.1005796",10
"10.7717/peerj.2959",5
"10.1073/pnas.1706205114",5
"10.1242/jcs.175950",3
"10.1371/journal.pcbi.1004679",7
"10.1158/0008-5472.can-16-2832",7
"10.1016/j.molcel.2017.12.010",80
"10.1016/j.jtbi.2017.03.025",4
"10.1038/bjc.2017.5",9
"10.1186/gb-2014-15-6-r87",10
"10.1177/2041669516689572",17
"10.1111/1365-2656.12729",70
"10.1111/2041-210x.12781",11
"10.1007/s11075-017-0305-1",8
"10.1371/journal.pcbi.1004611",10
"10.1093/gigascience/gix102",12
"10.3389/fnins.2017.00512",30
"10.1186/s12864-015-1911-8",9
"10.1016/j.jneumeth.2017.11.001",19
"10.1016/j.neuroimage.2017.12.003",52
"10.1111/apa.14181",21
"10.7554/elife.29224",20
"10.1038/ng.3857",8
"10.1093/sysbio/syx075",48
"10.1093/nar/gkw1063",38
"10.1016/j.ympev.2017.09.009",66
"10.1016/j.ydbio.2016.08.004",14
"10.1371/journal.pone.0167431",12
"10.1534/g3.114.011957",2
"10.1111/ejn.13532",8
"10.1016/j.ajp.2017.03.024",2
"10.1038/srep40294",6
"10.1111/2041-210x.12563",9
"10.1091/mbc.e17-04-0231",11
"10.1016/j.epidem.2017.01.001",8
"10.1038/s41598-017-11344-4",10
"10.1111/mec.13715",5
"10.1126/scitranslmed.aam9078",64
"10.1371/journal.pone.0189602",14
"10.7554/elife.29830",8
"10.7717/peerj.2982",136
"10.1038/s41598-017-15539-7",19
"10.1016/j.ajhg.2017.06.001",8
"10.1371/journal.pone.0174253",13
"10.1664/14-ra-020.1",5
"10.1261/rna.062083.117",7
"10.1093/nar/gkx1132",34
"10.1039/c7sm00074j",3
"10.1158/0008-5472.can-17-1679",26
"10.1093/hmg/ddx300",26
"10.1371/journal.pgen.1006799",27
"10.1242/dev.142729",3
"10.1186/s12864-017-3918-9",8
"10.1038/srep41529",72
"10.15252/embr.201643846",24
"10.1038/ncomms13629",390
"10.1186/1471-2164-16-s10-s1",6
"10.1523/jneurosci.1432-17.2017",12
"10.1001/jamapsychiatry.2017.3485",3
"10.1007/s10544-017-0241-9",7
"10.1186/s12859-014-0391-1",14
"10.1093/nar/gkx359",7
"10.1242/dev.156109",3
"10.1098/rsif.2016.0905",2
"10.1371/journal.pcbi.1005456",28
"10.3389/fninf.2016.00004",38
"10.1523/jneurosci.3486-16.2017",30
"10.1093/gbe/evv083",84
"10.1111/mec.14439",28
"10.3389/fmicb.2016.01553",22
"10.1016/j.neuroimage.2017.06.052",10
"10.1111/jeb.13036",16
"10.1242/dev.157917",2
"10.1371/journal.pone.0142503",8
"10.1117/1.nph.4.4.045008",8
"10.1038/srep33340",29
"10.1021/acs.biochem.7b01170",5
"10.1186/s13062-017-0191-4",26
"10.1083/jcb.201609100",7
"10.1038/srep22689",5
"10.1093/nar/gkx853",6
"10.1186/s12859-016-1378-x",24
"10.3389/fmicb.2016.00051",5
"10.1093/nar/gkx1042",26
"10.1002/ece3.3144",58
"10.1098/rsbl.2014.0473",22
"10.1016/j.scitotenv.2015.11.140",4
"10.1371/journal.pgen.1007016",18
"10.1186/s13059-016-1098-6",10
"10.1016/j.jhevol.2017.05.012",15
"10.1371/journal.pgen.1006937",5
"10.1016/j.neuroimage.2017.10.037",72
"10.1016/j.margen.2017.11.001",27
"10.1261/rna.059477.116",28
"10.1007/s00253-016-7771-6",12
"10.1093/sysbio/syw075",14
"10.15252/msb.20134955",5
"10.3389/fnins.2016.00619",23
"10.1016/j.ajhg.2016.05.001",6
"10.1038/s41467-017-01857-x",40
"10.1371/journal.pcbi.1005851",3
"10.1016/j.jneumeth.2017.07.028",3
"10.1371/journal.pcbi.1005283",2
"10.1016/j.ophtha.2017.04.014",33
"10.1186/s13059-017-1252-9",28
"10.3109/19401736.2015.1033696",6
"10.3389/fchem.2016.00019",5
"10.1093/nar/gkw576",3
"10.7554/elife.27469",12
"10.1073/pnas.1707400114",33
"10.12688/f1000research.8008.1",8
"10.1038/nmeth.3800",14
"10.1038/s41598-017-03467-5",15
"10.1073/pnas.1715772114",14
"10.1371/journal.pcbi.1005668",12
"10.1074/jbc.m116.754929",22
"10.1111/eva.12361",8
"10.1126/science.aaf1292",24
"10.1016/j.ymeth.2016.10.009",5
"10.1038/s41467-017-01170-7",33
"10.1534/g3.117.042598",4
"10.1534/genetics.116.191007",30
"10.1038/nmeth.4364",30
"10.1128/jb.00404-17",5
"10.1162/neco_a_00910",18
"10.1007/s11538-017-0354-6",4
"10.1021/acssynbio.6b00264",9
"10.1371/journal.pcbi.1004985",4
"10.1534/g3.116.029397",39
"10.1371/currents.outbreaks.c7fd7946ba606c982668a96bcba43c90",13
"10.1111/psyp.12976",5
"10.1242/jcs.212308",9
"10.1007/s11538-014-0033-9",13
"10.1128/aem.02068-17",7
"10.1093/bioinformatics/btw811",36
"10.1016/j.cell.2017.11.015",108
"10.1111/evo.13241",56
"10.1016/j.neuroimage.2017.12.071",32
"10.1093/molbev/msx124",3
"10.1016/j.str.2016.11.021",10
"10.1371/journal.pone.0170403",12
"10.7554/elife.27713",11
"10.1136/jnnp-2016-314728",8
"10.13110/humanbiology.89.1.01",13
"10.1038/ncomms11512",4
"10.1111/tpj.13463",20
"10.1093/nar/gkw457",20
"10.1186/s12859-016-1288-y",3
"10.1080/1747423x.2017.1331274",4
"10.1371/journal.pgen.1006526",18
"10.1038/nmeth.3046",7
"10.1016/j.ygeno.2017.03.001",2
"10.7554/elife.27819",7
"10.1371/journal.pgen.1006890",36
"10.1242/jcs.201905",4
"10.1038/npp.2017.207",8
"10.1534/genetics.117.300198",36
"10.1016/j.marpolbul.2016.10.050",6
"10.1038/ncb3565",5
"10.1016/j.toxicon.2014.10.011",2
"10.1038/nbt.4022",3
"10.1371/journal.pntd.0004614",6
"10.1093/bioinformatics/btw518",8
"10.1371/journal.pcbi.1003867",15
"10.1038/nature13673",42
"10.1101/gr.192005.115",28
"10.1038/srep40432",7
"10.1111/1755-0998.12493",5
"10.1016/j.cub.2017.01.012",7
"10.1016/j.jtherbio.2016.11.007",4
"10.1242/dev.156521",5
"10.1186/s12859-016-1277-1",8
"10.7554/elife.21337",3
"10.1128/jvi.01782-17",15
"10.1021/acs.jctc.6b00260",9
"10.1111/mec.14461",12
"10.1016/j.mce.2017.07.017",5
"10.1093/database/bav099",18
"10.1016/j.ydbio.2017.04.012",12
"10.1242/dev.120402",3
"10.1080/17513758.2014.962631",5
"10.1371/journal.pone.0176347",32
"10.1016/j.ymeth.2014.11.020",7
"10.1038/s41598-017-15768-w",24
"10.1111/gtc.12350",2
"10.1016/j.concog.2017.01.012",108
"10.1093/nar/gkx233",9
"10.1186/s12864-017-4260-y",24
"10.1091/mbc.e17-06-0392",10
"10.1002/anie.201707590",10
"10.1038/sdata.2014.47",4
"10.1038/sdata.2014.45",2
"10.1111/2041-210x.12853",90
"10.1371/journal.pone.0171324",4
"10.1111/eva.12356",28
"10.1111/1755-0998.12713",14
"10.1016/j.scitotenv.2016.02.062",15
"10.1016/j.gene.2017.06.008",7
"10.7554/elife.22689",16
"10.1186/s12859-016-0984-y",4
"10.1523/jneurosci.3272-16.2017",3
"10.1098/rsif.2014.0643",10
"10.1371/journal.pone.0167742",60
"10.1016/j.cell.2017.07.001",5
"10.1371/journal.ppat.1006006",7
"10.1016/j.bpc.2016.03.005",5
"10.1093/nar/gkw333",4
"10.1038/nn.3669",3
"10.1371/journal.pgen.1005648",13
"10.1007/s00401-017-1789-4",14
"10.1083/jcb.201611027",9
"10.1038/s41559-017-0403-4",30
"10.1534/genetics.116.192336",10
"10.1093/molbev/msx086",24
"10.1093/sysbio/syx061",8
"10.1104/pp.17.00704",2
"10.1101/gr.211201.116",8
"10.1038/srep33759",3
"10.1534/genetics.117.1119",11
"10.1016/j.cub.2017.10.018",16
"10.1016/j.biocon.2017.11.022",24
"10.7554/elife.29878",8
"10.1242/jcs.203802",7
"10.1186/s13073-016-0390-0",16
"10.1038/nmeth.4436",42
"10.1111/1462-2920.13809",14
"10.1101/gr.195248.115",2
"10.1371/journal.pone.0180579",14
"10.1371/journal.pcbi.1005346",72
"10.1016/j.nlm.2016.04.006",4
"10.1088/1478-3975/aa64a7",3
"10.1016/j.ecss.2017.10.018",5
"10.1111/1755-0998.12576",42
"10.1038/ncomms11881",8
"10.1021/acssynbio.5b00064",6
"10.1073/pnas.1620569114",5
"10.1534/g3.117.040907",6
"10.1186/s13059-017-1189-z",12
"10.1007/s11032-017-0679-8",6
"10.1534/g3.114.015784",3
"10.1186/s13059-017-1259-2",5
"10.1091/mbc.e16-07-0541",3
"10.1016/j.jtbi.2017.04.009",4
"10.7554/elife.22474",12
"10.1021/acsnano.7b04743",12
"10.1016/j.steroids.2017.11.002",31
"10.1038/ng.3733",6
"10.1534/genetics.115.186122",5
"10.1021/acs.biochem.7b00926",7
"10.1038/srep45003",26
"10.1038/sdata.2017.67",64
"10.3897/dez.62.9000",4
"10.1074/jbc.m117.813857",5
"10.1016/j.biopsycho.2017.03.010",3
"10.1093/ije/dyx208",18
"10.1186/s12859-017-1815-5",4
"10.1111/age.12575",20
"10.1167/17.11.7",4
"10.1088/1478-3975/11/2/026005",10
"10.1080/09658211.2017.1300667",6
"10.1016/j.str.2016.10.008",3
"10.1007/s00425-017-2722-8",20
"10.1016/j.jtbi.2017.01.017",10
"10.1104/pp.17.00625",6
"10.1007/s00442-017-4018-x",20
"10.1371/journal.pgen.1006573",16
"10.1371/journal.pone.0148884",7
"10.7554/elife.23421",60
"10.1038/s41467-017-00969-8",6
"10.1016/j.neuroimage.2017.08.033",39
"10.1038/srep36257",60
"10.1371/journal.pgen.1006538",8
"10.3389/fnbeh.2017.00153",12
"10.3389/fnhum.2017.00474",8
"10.1155/2017/9451342",20
"10.1523/jneurosci.0962-17.2017",6
"10.3389/fgene.2016.00221",20
"10.1073/pnas.1616438114",7
"10.1364/boe.8.004729",16
"10.1016/j.cobeha.2017.07.018",10
"10.15252/embj.201695021",9
"10.1371/journal.pmed.1002227",208
"10.1186/s12936-017-1687-1",5
"10.1038/s41522-017-0041-2",16
"10.1093/femsec/fix158",5
"10.1042/bcj20160952",3
"10.1371/journal.pcbi.1005375",10
"10.1128/mbio.01341-17",5
"10.1371/journal.pgen.1006644",6
"10.1021/acssynbio.6b00292",10
"10.1098/rspb.2017.2035",14
"10.1093/bioinformatics/btw643",5
"10.1093/humrep/dev318",27
"10.1371/journal.pgen.1006125",18
"10.1126/scisignal.aam8429",3
"10.1002/fee.1436",19
"10.1038/nmicrobiol.2016.198",14
"10.1371/journal.pone.0139058",22
"10.1016/j.jneumeth.2017.04.016",8
"10.1186/s13059-015-0611-7",22
"10.1371/journal.pcbi.1004573",11
"10.1038/s41559-017-0372-7",5
"10.1093/database/bav103",3
"10.1523/jneurosci.0334-17.2017",2
"10.1038/ncomms15589",3
"10.3389/fncel.2015.00292",5
"10.1093/bioinformatics/btv545",3
"10.1186/s12864-017-3817-0",16
"10.1038/nprot.2017.016",176
"10.1371/journal.pone.0125417",2
"10.1534/g3.117.1136",12
"10.1093/sysbio/syx063",5
"10.1371/journal.pone.0176335",7
"10.1021/jacs.6b08128",5
"10.1002/prot.25402",28
"10.1371/journal.pone.0172970",27
"10.1186/s12864-017-3798-z",6
"10.1093/bioinformatics/btv383",12
"10.1093/bioinformatics/btv539",4
"10.1086/692066",3
"10.1038/s41598-017-11159-3",38
"10.1089/bio.2016.0117",5
"10.1091/mbc.e17-02-0116",6
"10.1534/genetics.115.176834",7
"10.7554/elife.17879",6
"10.1016/j.neuroimage.2017.12.057",11
"10.1186/s13072-017-0141-5",2
"10.1371/journal.pone.0189067",2
"10.1093/gigascience/gix109",8
"10.1186/s12859-015-0788-5",5
"10.1038/s41598-017-09973-w",12
"10.1073/pnas.1705689114",3
"10.1038/ncomms10063",6
"10.1038/srep31326",4
"10.1038/srep20109",3
"10.1128/aem.02146-17",4
"10.1371/journal.pgen.1005616",4
"10.1371/journal.pone.0173249",10
"10.1016/j.bpj.2017.06.058",14
"10.1093/jhered/esv055",1
"10.1534/genetics.116.196774",8
"10.1038/nprot.2017.039",3
"10.1038/s41598-017-11092-5",5
"10.1371/journal.pone.0144773",2
"10.1111/1755-0998.12712",5
"10.1016/j.gdata.2017.08.006",34
"10.1534/g3.116.032268",11
"10.1016/j.jcmgh.2017.11.013",6
"10.1016/j.bbabio.2016.09.003",5
"10.1073/pnas.1708894114",39
"10.1038/nmeth.4177",8
"10.1038/srep40131",12
"10.1128/aem.01684-17",8
"10.1242/bio.20149589",2
"10.1093/molbev/msv168",3
"10.1094/mpmi-07-17-0177-fi",4
"10.1002/humu.22974",18
"10.1093/molbev/msw266",6
"10.1038/s41598-017-08884-0",22
"10.1073/pnas.1500978112",4
"10.1371/currents.eogt.45c4e63dd43d62e12228cc5264d6a0db",4
"10.1038/s41598-017-10332-y",6
"10.1038/ncomms13563",16
"10.1016/j.neubiorev.2017.02.011",136
"10.1242/jeb.159459",5
"10.1021/acs.jpclett.6b02615",52
"10.1093/bioinformatics/btv282",1
"10.1242/jcs.203877",8
"10.1371/journal.pone.0116955",7
"10.1093/bib/bbw008",5
"10.1093/bioinformatics/btx507",20
"10.1038/ejhg.2016.205",8
"10.1155/2015/612194",28
"10.1016/j.humpath.2015.02.011",10
"10.1093/bioinformatics/btv708",2
"10.1128/aem.01482-17",26
"10.2807/1560-7917.es.2016.21.28.30283",7
"10.1016/j.str.2017.03.009",6
"10.1038/s41598-017-07386-3",3
"10.1186/1471-2164-16-s10-s11",10
"10.1091/mbc.e16-07-0555",2
"10.1523/jneurosci.0485-17.2017",4
"10.1016/j.dadm.2017.11.006",9
"10.3389/fncom.2016.00133",2
"10.1016/j.molcel.2017.02.027",16
"10.1186/s12862-015-0432-z",8
"10.1016/j.neuroimage.2015.10.081",8
"10.1111/1462-2920.13896",10
"10.1186/s13059-016-0930-3",28
"10.1093/jac/dkw173",7
"10.1111/mec.14106",3
"10.1371/journal.pgen.1006875",4
"10.1371/journal.pone.0152017",27
"10.1016/j.neuroimage.2017.09.057",8
"10.1676/wils-128-02-328-333.1",14
"10.1038/ismej.2016.194",3
"10.18632/oncotarget.22020",5
"10.1083/jcb.201610057",10
"10.1098/rsos.160239",4
"10.1186/s13015-017-0109-9",10
"10.1103/physreve.94.012408",5
"10.1016/j.mbs.2015.04.002",5
"10.1016/j.bpj.2015.12.016",2
"10.1038/s41598-017-11232-x",20
"10.1371/journal.pcbi.1004710",18
"10.1186/s12918-015-0189-4",27
"10.1016/j.str.2017.11.001",3
"10.1186/s12864-016-3387-6",42
"10.1088/1478-3975/12/6/066004",4
"10.3389/fncom.2017.00102",9
"10.1093/sysbio/syw115",21
"10.1534/genetics.116.197145",5
"10.1093/nar/gkx1060",5
"10.1186/s12859-016-0944-6",5
"10.1371/journal.ppat.1005257",4
"10.1038/srep11184",3
"10.1038/srep10853",4
"10.1038/srep44394",7
"10.1074/jbc.ra117.000351",8
"10.1038/s41598-017-09089-1",6
"10.1128/mbio.00672-17",3
"10.1186/s12896-015-0160-x",1
"10.1080/15592294.2017.1342912",48
"10.1038/nmeth.4396",32
"10.1371/journal.pone.0167065",6
"10.1534/g3.117.043331",16
"10.1371/journal.pgen.1004926",3
"10.1038/srep40444",2
"10.1016/j.bpj.2017.08.036",2
"10.1080/15592324.2017.1347245",10
"10.1534/genetics.116.194035",4
"10.1038/s41559-017-0107",7
"10.3233/jad-170628",3
"10.1002/ece3.2350",4
"10.1086/688666",4
"10.1523/jneurosci.3198-17.2017",6
"10.7554/elife.10696",4
"10.1021/acs.jproteome.6b00875",6
"10.1016/j.bpj.2017.06.038",2
"10.1091/mbc.e16-10-0695",6
"10.1016/j.ydbio.2017.08.030",2
"10.1126/sciadv.aao0027",3
"10.1074/jbc.m117.816884",6
"10.4049/jimmunol.1700443",3
"10.1038/srep25589",3
"10.1038/srep32387",9
"10.1242/jeb.141549",13
"10.1371/journal.pone.0176221",5
"10.1098/rsif.2015.0772",11
"10.1038/srep23713",28
"10.1002/hbm.23517",3
"10.3389/fnsys.2016.00088",8
"10.1105/tpc.17.00020",4
"10.1038/s41562-017-0107",2
"10.1073/pnas.1705762114",18
"10.1038/gim.2016.103",20
"10.1098/rsbl.2016.0407",1
"10.1162/jocn_a_01120",5
"10.1073/pnas.1701952114",8
"10.1016/j.ajhg.2017.09.028",14
"10.1093/bioinformatics/btx216",4
"10.7554/elife.21007",1
"10.1093/nar/gkx496",5
"10.1021/acssynbio.7b00116",5
"10.1186/s13062-016-0128-3",3
"10.1080/23299460.2017.1407910",3
"10.1534/genetics.116.194928",2
"10.1177/1176934317713004",3
"10.1016/j.humimm.2015.10.021",12
"10.1038/srep42819",14
"10.1073/pnas.1707813114",4
"10.1186/s12918-016-0375-z",2
"10.1128/aem.03445-16",4
"10.1073/pnas.1708205114",3
"10.15252/msb.20177739",10
"10.1093/bioinformatics/btx580",2
"10.1038/s41598-017-07539-4",2
"10.1038/s41598-017-17986-8",5
"10.1038/srep37812",3
"10.7554/elife.13617",2
"10.1038/srep32065",4
"10.1128/msystems.00061-17",10
"10.1534/g3.116.028571",2
"10.1017/thg.2017.37",30
"10.1093/comnet/cnv027",1
"10.1371/journal.pone.0164888",2
"10.1534/g3.116.035634",1
"10.1371/journal.pone.0181695",7
"10.1186/s12859-016-1222-3",1
"10.1016/j.celrep.2017.08.012",24
"10.1038/s41598-017-11488-3",2
"10.1101/gr.192971.115",7
"10.1534/genetics.116.187013",6
"10.1534/genetics.114.172692",1
"10.1186/s13148-017-0418-3",3
"10.1038/s41598-017-04391-4",3
"10.1371/journal.pgen.1006059",6
"10.1186/s13059-017-1299-7",30
"10.1016/j.ajhg.2017.05.009",46
"10.1111/nph.13930",2
"10.1016/j.bbmt.2015.11.1103",1
"10.1093/bioinformatics/btw390",6
"10.1038/s41598-017-09797-8",5
"10.1371/journal.pone.0168004",1
"10.7150/jca.17176",8
"10.1093/bioinformatics/btw490",1
"10.1038/srep45136",6
"10.1139/cjfas-2016-0189",1
"10.1534/g3.116.028324",1
"10.1371/journal.pcbi.1005060",2
"10.1093/bioinformatics/btw826",4
"10.1523/jneurosci.2674-16.2017",4
"10.1091/mbc.e16-06-0370",5
"10.1038/s41598-017-02513-6",3
"10.1093/jac/dkx345",5
"10.1093/molbev/msx307",18
"10.1111/nph.13728",3
"10.1099/mic.0.000358",1
"10.1016/j.gdata.2016.05.012",2
"10.1371/journal.pone.0161702",12
"10.1534/genetics.116.186916",1
"10.1098/rspb.2016.1602",4
"10.7554/elife.29648",8
"10.1105/tpc.17.00073",8
"10.1016/j.jmgm.2016.08.008",1
"10.1038/ncomms11492",1
"10.1038/ncomms13424",1
"10.1093/femsyr/fox074",16
"10.1534/g3.115.026328",1
"10.1007/s00251-017-0977-7",3
"10.1534/g3.116.030262",4
"10.1016/j.agrformet.2017.11.023",12
"10.1021/acssynbio.7b00268",4
"10.1371/journal.pone.0163063",2
"10.3389/fncom.2016.00140",1
"10.1093/bioinformatics/btx408",6
"10.1128/msystems.00117-16",6
"10.1128/jvi.02201-16",5
"10.1038/nbt.3780",5
"10.1038/s41398-017-0012-7",13
"10.1083/jcb.201706134",2
"10.1016/j.neuropsychologia.2015.07.022",1
"10.1007/s00429-017-1510-3",4
"10.1073/pnas.1612719113",4
"10.1186/s13059-016-0993-1",2
"10.1534/g3.117.040105",4
"10.1186/s12864-016-3169-1",4
"10.1534/g3.117.300080",4
"10.1371/journal.pcbi.1005214",3
"10.1186/s13072-017-0158-9",3
"10.7554/elife.30523",2
"10.1016/j.molcel.2017.10.014",9
"10.1038/srep43780",8
"10.1371/journal.pmed.1002416",4
"10.1093/biostatistics/kxw049",2
"10.1093/gbe/evw197",2
"10.1534/genetics.115.185298",6
"10.1534/genetics.116.190678",3
"10.1093/bioinformatics/btw327",4
"10.7717/peerj.1952",3
"10.1016/j.bpj.2016.04.048",1
"10.1098/rspb.2016.1587",4
"10.1007/s11084-015-9464-z",1
"10.1098/rsos.160525",1
"10.1016/j.biosystems.2015.12.002",2
"10.1126/science.aan6349",2
"10.1074/mcp.ra117.000168",4
"10.1016/j.tpb.2016.11.005",2
"10.1016/j.bpj.2017.05.042",10
"10.1038/srep42083",14
"10.3389/fimmu.2017.01519",6
"10.1371/journal.pgen.1006859",2
"10.1038/s41598-017-15107-z",4
"10.1038/s41598-017-12478-1",3
"10.1016/j.bpj.2017.08.032",4
"10.1016/j.funbio.2017.03.005",4
"10.1038/nn.4509",16
"10.1038/nmat5006",8
"10.1093/bioinformatics/btx564",8
"10.1371/journal.pbio.1002522",1
"10.1073/pnas.1701354114",14
"10.1128/genomea.01172-17",2
"10.1038/tpj.2017.27",2
"10.1371/journal.pcbi.1005715",2
"10.1111/mec.14383",4
"10.1128/mbio.00511-17",2
"10.2112/jcoastres-d-16-00087.1",4
"10.1126/science.aan3235",2
"10.1371/journal.pgen.1007049",1
"10.1371/journal.pone.0173018",1
"10.1038/nature22820",4
"10.1167/17.12.16",8
"10.1016/j.neuroimage.2017.02.076",6
"10.1128/msphere.00169-17",3
"10.1038/s41598-017-01058-y",8
"10.1523/jneurosci.1125-17.2017",4
"10.7554/elife.31476",2
"10.7554/elife.30115.001",2
"10.7554/elife.31558",2
"10.7554/elife.29425",1
"10.7554/elife.28766",1
"10.7554/elife.25940",9
"10.7554/elife.24133",2
"10.7554/elife.23326",4
"10.7554/elife.24141",1
"10.1016/j.neuroimage.2017.05.015",10
"10.1091/mbc.e17-01-0021",4
"10.1504/ijcbdd.2017.085404",1
"10.1038/s41598-017-07356-9",3
"10.1093/dnares/dsx025",8
"10.1016/j.jid.2017.07.841",11
"10.1088/1741-2552/aa8c88",8
"10.1038/sdata.2017.181",2
"10.1007/s00792-017-0955-x",5
"10.3354/meps12194",1
"10.1038/s41598-017-16472-5",7
"10.1186/s13148-017-0414-7",12
"10.1016/j.bbagen.2017.11.020",2
"10.1093/nar/gkx467",1
"10.1371/journal.pone.0187308",1
"10.1016/j.neuroimage.2017.07.065",3
