"PREPRINT_DOI","ARTICLE_DOI","IS_OA","JOURNAL_IS_OA"
"10.1101/011528","10.1002/ajmg.b.32338",FALSE,FALSE
"10.1101/086884","10.1073/pnas.1700241114",TRUE,FALSE
"10.1101/053777","10.1186/s12859-017-1478-2",TRUE,TRUE
"10.1101/032284","10.15252/embj.201694264",TRUE,FALSE
"10.1101/009985","10.1371/journal.pone.0114674",TRUE,TRUE
"10.1101/006155","10.1371/journal.ppat.1004809",TRUE,TRUE
"10.1101/067496","10.1038/srep37012",TRUE,TRUE
"10.1101/047118","10.3389/fninf.2016.00027",TRUE,TRUE
"10.1101/176602","10.1093/jmcb/mjx058",TRUE,FALSE
"10.1101/184143","10.1242/bio.029512",TRUE,TRUE
"10.1101/109975","10.1242/jcs.203414",TRUE,FALSE
"10.1101/007609","10.3389/fgene.2014.00329",TRUE,TRUE
"10.1101/023473","10.1093/sysbio/syw020",TRUE,FALSE
"10.1101/035378","10.1093/bioinformatics/btw080",TRUE,FALSE
"10.1101/126102","10.1093/ije/dyx102",TRUE,FALSE
"10.1101/120444","10.7554/elife.26990",TRUE,TRUE
"10.1101/068932","10.1093/gbe/evx150",TRUE,TRUE
"10.1101/068288","10.1038/s41467-017-01076-4",TRUE,TRUE
"10.1101/145367","10.1098/rsos.170618",TRUE,TRUE
"10.1101/072132","10.1111/oik.04507",FALSE,FALSE
"10.1101/115675","10.1152/jn.00178.2017",TRUE,FALSE
"10.1101/031005","10.1371/journal.pone.0152316",TRUE,TRUE
"10.1101/071225","10.1371/journal.pone.0179241",TRUE,TRUE
"10.1101/154898","10.1002/hbm.23717",TRUE,FALSE
"10.1101/102046","10.1093/database/bax025",TRUE,TRUE
"10.1101/019448","10.1038/nbt.3360",TRUE,FALSE
"10.1101/008649","10.1371/journal.pone.0130356",TRUE,TRUE
"10.1101/101709","10.1186/s12859-017-1511-5",TRUE,TRUE
"10.1101/070623","10.7554/elife.20304",TRUE,TRUE
"10.1101/043208","10.1002/ece3.2350",TRUE,TRUE
"10.1101/175273","10.1088/1478-3975/aa953d",TRUE,FALSE
"10.1101/055210","10.7554/elife.18124",TRUE,TRUE
"10.1101/048520","10.1038/srep31879",TRUE,TRUE
"10.1101/026146","10.1534/genetics.116.188821",TRUE,FALSE
"10.1101/034736","10.7554/elife.13824",TRUE,TRUE
"10.1101/029967","10.15252/msb.20156663",TRUE,TRUE
"10.1101/156778","10.1073/pnas.1711538114",TRUE,FALSE
"10.1101/149948","10.1186/s12859-017-1881-8",TRUE,TRUE
"10.1101/105841","10.1091/mbc.e17-01-0081",TRUE,FALSE
"10.1101/074799","10.1371/journal.pcbi.1005617",TRUE,TRUE
"10.1101/014902","10.1186/s12859-015-0677-y",TRUE,TRUE
"10.1101/073494","10.1038/s41598-017-09744-7",TRUE,TRUE
"10.1101/118927","10.1038/s41598-017-10067-w",TRUE,TRUE
"10.1101/062646","10.1111/gcb.13759",TRUE,FALSE
"10.1101/086199","10.1038/s41598-017-04093-x",TRUE,TRUE
"10.1101/117267","10.1038/s41467-017-00052-2",TRUE,TRUE
"10.1101/058784","10.1128/msystems.00067-16",TRUE,TRUE
"10.1101/048108","10.1016/j.cognition.2017.05.028",FALSE,FALSE
"10.1101/042879","10.1038/ejhg.2017.6",TRUE,FALSE
"10.1101/051037","10.1038/nmicrobiol.2016.245",TRUE,FALSE
"10.1101/016451","10.7554/elife.06664",TRUE,TRUE
"10.1101/048959","10.1186/s13059-016-1054-5",TRUE,TRUE
"10.1101/062174","10.1104/pp.16.00948",TRUE,FALSE
"10.1101/056655","10.1038/srep33446",TRUE,TRUE
"10.1101/005009","10.1016/j.envsoft.2015.01.010",FALSE,FALSE
"10.1101/003723","10.1093/bioinformatics/btu533",TRUE,FALSE
"10.1101/035485","10.3389/fmicb.2016.00679",TRUE,TRUE
"10.1101/081497","10.1152/jn.00821.2016",TRUE,FALSE
"10.1101/124438","10.1038/s41598-017-16009-w",TRUE,TRUE
"10.1101/050385","10.1016/j.cognition.2017.09.007",TRUE,FALSE
"10.1101/132175","10.1371/journal.pgen.1007025",TRUE,TRUE
"10.1101/006080","10.1186/s12867-014-0026-0",TRUE,TRUE
"10.1101/013995","10.1186/1471-2105-16-s18-s6",TRUE,TRUE
"10.1101/112094","10.1534/genetics.117.300063",TRUE,FALSE
"10.1101/108498","10.1371/journal.pgen.1006974",TRUE,TRUE
"10.1101/072975","10.1038/s41525-016-0002-3",TRUE,TRUE
"10.1101/122689","10.1371/journal.pcbi.1005575",TRUE,TRUE
"10.1101/103689","10.1371/journal.pcbi.1005592",TRUE,TRUE
"10.1101/120147","10.1186/s12864-017-3899-8",TRUE,TRUE
"10.1101/069542","10.1371/journal.pcbi.1005525",TRUE,TRUE
"10.1101/087460","10.1038/s41598-017-01036-4",TRUE,TRUE
"10.1101/014605","10.1073/pnas.1610206114",TRUE,FALSE
"10.1101/002782","10.1007/s11306-015-0893-5",FALSE,FALSE
"10.1101/047142","10.1038/nmeth.4184",FALSE,FALSE
"10.1101/038984","10.1098/rsob.160239",TRUE,TRUE
"10.1101/082339","10.1091/mbc.e16-09-0659",TRUE,FALSE
"10.1101/057489","10.1016/j.ympev.2016.11.014",FALSE,FALSE
"10.1101/017244","10.1534/genetics.115.176818",TRUE,FALSE
"10.1101/008565","10.1073/pnas.1500804112",TRUE,FALSE
"10.1101/009845","10.1186/s13064-014-0028-0",TRUE,TRUE
"10.1101/214254","10.1021/acs.jproteome.7b00595",TRUE,FALSE
"10.1101/173476","10.1093/femsec/fix155",TRUE,FALSE
"10.1101/008193","10.1111/evo.12546",TRUE,FALSE
"10.1101/004317","10.1093/nar/gku511",TRUE,TRUE
"10.1101/055921","10.1101/gad.284430.116",TRUE,FALSE
"10.1101/017582","10.1093/bioinformatics/btv692",TRUE,FALSE
"10.1101/139048","10.1128/iai.00644-17",TRUE,FALSE
"10.1101/200162","10.1523/jneurosci.0630-17.2017",TRUE,FALSE
"10.1101/137794","10.1091/mbc.e16-07-0522",TRUE,FALSE
"10.1101/097824","10.1523/jneurosci.1650-17.2017",TRUE,FALSE
"10.1101/086215","10.1016/j.bpj.2017.05.010",TRUE,FALSE
"10.1101/142810","10.1007/s00425-017-2722-8",TRUE,FALSE
"10.1101/064840","10.1186/s12864-017-3687-5",TRUE,TRUE
"10.1101/066142","10.1038/s41598-017-00676-w",TRUE,TRUE
"10.1101/022616","10.1093/bioinformatics/btw518",TRUE,FALSE
"10.1101/083675","10.1186/s12711-017-0309-2",TRUE,TRUE
"10.1101/018317","10.7554/elife.09771",TRUE,TRUE
"10.1101/018481","10.1098/rsif.2015.0468",TRUE,FALSE
"10.1101/011692","10.1371/journal.pone.0131673",TRUE,TRUE
"10.1101/027383","10.1038/nmicrobiol.2015.3",FALSE,FALSE
"10.1101/051227","10.3389/fncom.2016.00140",TRUE,TRUE
"10.1101/030841","10.1038/ncomms13293",TRUE,TRUE
"10.1101/036251","10.1038/srep34516",TRUE,TRUE
"10.1101/151191","10.1091/mbc.e17-06-0363",TRUE,FALSE
"10.1101/191288","10.1093/gigascience/gix096",TRUE,TRUE
"10.1101/135764","10.1104/pp.17.01606",TRUE,FALSE
"10.1101/054502","10.1016/j.clim.2016.06.006",FALSE,FALSE
"10.1101/041244","10.1371/journal.pgen.1006122",TRUE,TRUE
"10.1101/048397","10.1177/194008291600900219",TRUE,TRUE
"10.1101/198051","10.1186/s12916-017-0985-3",TRUE,TRUE
"10.1101/148692","10.7554/elife.29328",TRUE,TRUE
"10.1101/131680","10.1093/nar/gkx704",TRUE,TRUE
"10.1101/197566","10.1016/j.bpj.2017.08.034",TRUE,FALSE
"10.1101/149971","10.1099/mic.0.000529",TRUE,FALSE
"10.1101/119776","10.1242/dev.152553",TRUE,FALSE
"10.1101/033597","10.1016/j.tpb.2015.12.002",FALSE,FALSE
"10.1101/023747","10.1371/journal.pntd.0004398",TRUE,TRUE
"10.1101/123034","10.1016/j.ympev.2017.08.002",FALSE,FALSE
"10.1101/142448","10.1016/j.ajhg.2017.06.013",TRUE,FALSE
"10.1101/081992","10.1016/j.cels.2017.06.002",TRUE,FALSE
"10.1101/032078","10.1242/dev.137950",TRUE,FALSE
"10.1101/030031","10.1016/j.scitotenv.2015.11.167",FALSE,FALSE
"10.1101/003806","10.11646/phytotaxa.220.3.2",TRUE,FALSE
"10.1101/070243","10.1038/srep42663",TRUE,TRUE
"10.1101/068114","10.1371/journal.pone.0168023",TRUE,TRUE
"10.1101/026831","10.1371/journal.pgen.1006338",TRUE,TRUE
"10.1101/191452","10.1534/g3.117.300298",TRUE,TRUE
"10.1101/176784","10.1093/nar/gkx1027",TRUE,TRUE
"10.1101/121905","10.1021/acssynbio.7b00268",FALSE,FALSE
"10.1101/180810","10.1074/jbc.m117.815910",TRUE,FALSE
"10.1101/167098","10.1038/s41598-017-12300-y",TRUE,TRUE
"10.1101/115816","10.1016/j.softx.2017.06.006",TRUE,TRUE
"10.1101/021642","10.1016/j.bpj.2016.02.041",TRUE,FALSE
"10.1101/016212","10.1016/j.neuroimage.2015.11.035",FALSE,FALSE
"10.1101/027201","10.1093/bioinformatics/btw012",TRUE,FALSE
"10.1101/044743","10.1016/j.copbio.2016.04.015",TRUE,FALSE
"10.1101/034231","10.1083/jcb.201512020",TRUE,FALSE
"10.1101/001032","10.1371/journal.pone.0091768",TRUE,TRUE
"10.1101/117887","10.1128/mbio.00799-17",TRUE,TRUE
"10.1101/070169","10.1093/molbev/msx126",TRUE,FALSE
"10.1101/059436","10.1038/s41467-017-00323-y",TRUE,TRUE
"10.1101/065698","10.1039/c6mb00808a",FALSE,FALSE
"10.1101/084293","10.1534/g3.117.043752",TRUE,TRUE
"10.1101/113712","10.1016/j.intell.2017.04.003",FALSE,FALSE
"10.1101/056150","10.1002/env.2440",FALSE,FALSE
"10.1101/081307","10.1073/pnas.1616702114",TRUE,FALSE
"10.1101/071456","10.1038/srep40296",TRUE,TRUE
"10.1101/007583","10.1371/journal.pone.0128026",TRUE,TRUE
"10.1101/012468","10.1186/s13059-015-0627-z",TRUE,FALSE
"10.1101/077263","10.1016/j.neubiorev.2016.10.002",TRUE,FALSE
"10.1101/045690","10.1186/s12859-016-1288-y",TRUE,TRUE
"10.1101/054072","10.1038/srep34209",TRUE,TRUE
"10.1101/121988","10.1088/2050-6120/aa8c60",TRUE,FALSE
"10.1101/190454","10.1093/bioinformatics/btx712",TRUE,FALSE
"10.1101/093583","10.1534/g3.117.300366",TRUE,TRUE
"10.1101/006031","10.1016/j.toxicon.2014.10.004",FALSE,FALSE
"10.1101/038729","10.1534/genetics.116.187369",TRUE,FALSE
"10.1101/156430","10.1016/j.evolhumbehav.2017.12.004",TRUE,FALSE
"10.1101/151654","10.1038/s41467-017-02214-8",TRUE,TRUE
"10.1101/179127","10.3389/fmicb.2017.02290",TRUE,TRUE
"10.1101/147108","10.1186/s13073-017-0502-5",TRUE,TRUE
"10.1101/094797","10.1105/tpc.17.00010",TRUE,FALSE
"10.1101/157347","10.1371/journal.pone.0186420",TRUE,TRUE
"10.1101/008490","10.7554/elife.04729",TRUE,TRUE
"10.1101/122499","10.1128/mbio.00654-17",TRUE,TRUE
"10.1101/149609","10.1038/s41467-017-00470-2",TRUE,TRUE
"10.1101/008151","10.1007/s11692-014-9293-4",FALSE,FALSE
"10.1101/076174","10.1038/s41598-017-08464-2",TRUE,TRUE
"10.1101/061440","10.1534/genetics.116.193821",TRUE,FALSE
"10.1101/151662","10.1073/pnas.1706533114",TRUE,FALSE
"10.1101/104000","10.1002/sim.7363",FALSE,FALSE
"10.1101/080374","10.1016/j.neurobiolaging.2017.04.025",FALSE,FALSE
"10.1101/064733","10.1093/bioinformatics/btw663",TRUE,FALSE
"10.1101/100735","10.1007/s00251-017-0979-5",FALSE,FALSE
"10.1101/049304","10.1523/jneurosci.2208-16.2017",TRUE,FALSE
"10.1101/017137","10.1016/j.neuron.2015.09.008",TRUE,FALSE
"10.1101/089938","10.1016/j.bbrc.2016.12.183",TRUE,FALSE
"10.1101/066597","10.1038/ncomms13330",TRUE,TRUE
"10.1101/044628","10.1016/j.bbabio.2016.09.003",TRUE,FALSE
"10.1101/041673","10.1038/ncomms12815",TRUE,TRUE
"10.1101/011122","10.1371/journal.pone.0117949",TRUE,TRUE
"10.1101/102269","10.1038/s41562-017-0215-1",TRUE,FALSE
"10.1101/146803","10.1590/0074-02760170225",TRUE,TRUE
"10.1101/099143","10.1101/gr.221184.117",TRUE,FALSE
"10.1101/035170","10.1038/ng.3643",TRUE,FALSE
"10.1101/030338","10.1038/nature19057",TRUE,FALSE
"10.1101/048801","10.1016/j.jmb.2016.06.002",TRUE,FALSE
"10.1101/029371","10.1093/sysbio/syw018",TRUE,FALSE
"10.1101/035477","10.1371/journal.pone.0157464",TRUE,TRUE
"10.1101/024067","10.1038/srep27644",TRUE,TRUE
"10.1101/037812","10.1016/j.jtbi.2016.05.029",FALSE,FALSE
"10.1101/055590","10.1038/s41598-017-00071-5",TRUE,TRUE
"10.1101/163170","10.1021/acschembio.7b00597",TRUE,FALSE
"10.1101/180026","10.3390/pathogens6040045",TRUE,TRUE
"10.1101/144022","10.1073/pnas.1709082114",TRUE,FALSE
"10.1101/095851","10.1098/rsif.2017.0213",TRUE,FALSE
"10.1101/089516","10.1016/j.neuroimage.2017.07.065",TRUE,FALSE
"10.1101/110098","10.1371/journal.pone.0185780",TRUE,TRUE
"10.1101/142521","10.1007/s11538-017-0356-4",TRUE,FALSE
"10.1101/031781","10.1371/journal.pgen.1005920",TRUE,TRUE
"10.1101/024703","10.1016/j.bpj.2015.12.016",TRUE,FALSE
"10.1101/121749","10.7554/elife.27167",TRUE,TRUE
"10.1101/117085","10.1073/pnas.1701812114",TRUE,FALSE
"10.1101/053868","10.1093/bioinformatics/btw695",TRUE,FALSE
"10.1101/071795","10.1073/pnas.1617782114",TRUE,FALSE
"10.1101/071530","10.1371/journal.pbio.2000797",TRUE,TRUE
"10.1101/074344","10.1101/gr.207704.116",TRUE,FALSE
"10.1101/015586","10.1111/brv.12232",TRUE,FALSE
"10.1101/024133","10.1016/j.tpb.2015.11.003",TRUE,FALSE
"10.1101/014357","10.7717/peerj.1214",TRUE,TRUE
"10.1101/010116","10.1186/s13742-015-0046-9",TRUE,TRUE
"10.1101/012930","10.1107/s1399004715011426",TRUE,FALSE
"10.1101/069377","10.1091/mbc.e16-08-0587",TRUE,FALSE
"10.1101/033639","10.1111/ecog.02761",TRUE,FALSE
"10.1101/063479","10.1016/j.envsci.2016.11.002",TRUE,FALSE
"10.1101/035790","10.1093/cercor/bhw241",TRUE,FALSE
"10.1101/038463","10.1038/ncomms12797",TRUE,TRUE
"10.1101/007401","10.1093/bioinformatics/btu555",TRUE,FALSE
"10.1101/179598","10.1534/g3.117.300447",TRUE,TRUE
"10.1101/059568","10.1038/srep31326",TRUE,TRUE
"10.1101/044792","10.1038/srep30379",TRUE,TRUE
"10.1101/117879","10.1371/journal.pone.0190242",TRUE,TRUE
"10.1101/152264","10.1093/annonc/mdx682",TRUE,FALSE
"10.1101/147629","10.1016/j.celrep.2017.10.096",TRUE,TRUE
"10.1101/097287","10.1016/j.neuroimage.2017.08.077",FALSE,FALSE
"10.1101/032813","10.1111/eva.12361",TRUE,TRUE
"10.1101/104372","10.1371/journal.pgen.1006875",TRUE,TRUE
"10.1101/068148","10.1371/journal.pcbi.1005676",TRUE,TRUE
"10.1101/113852","10.1242/bio.025221",TRUE,TRUE
"10.1101/136929","10.1038/s41598-017-04689-3",TRUE,TRUE
"10.1101/054908","10.1371/journal.pone.0178821",TRUE,TRUE
"10.1101/092403","10.7554/elife.24060",TRUE,TRUE
"10.1101/076026","10.1093/hmg/ddw417",TRUE,FALSE
"10.1101/055962","10.1038/ng.3834",TRUE,FALSE
"10.1101/051532","10.1098/rsif.2016.0845",TRUE,FALSE
"10.1101/023390","10.1038/srep20048",TRUE,TRUE
"10.1101/013813","10.1038/ismej.2015.106",TRUE,FALSE
"10.1101/015883","10.1371/journal.pcbi.1004518",TRUE,TRUE
"10.1101/061382","10.1371/journal.pntd.0005255",TRUE,TRUE
"10.1101/040360","10.1111/geb.12566",FALSE,FALSE
"10.1101/057398","10.1371/journal.pcbi.1005297",TRUE,TRUE
"10.1101/049775","10.1371/journal.pcbi.1005157",TRUE,TRUE
"10.1101/049254","10.1093/bioinformatics/btw407",TRUE,FALSE
"10.1101/135418","10.7554/elife.29915",TRUE,TRUE
"10.1101/100552","10.1111/mpp.12565",TRUE,FALSE
"10.1101/012534","10.1109/tcbb.2015.2465952",TRUE,FALSE
"10.1101/047605","10.1083/jcb.201604002",TRUE,FALSE
"10.1101/045443","10.1371/journal.pntd.0004816",TRUE,TRUE
"10.1101/030866","10.1093/nar/gkw319",TRUE,TRUE
"10.1101/072595","10.1371/journal.pcbi.1005888",TRUE,TRUE
"10.1101/147504","10.1371/journal.pbio.2003213",TRUE,TRUE
"10.1101/119701","10.1021/acs.analchem.7b04099",FALSE,FALSE
"10.1101/146878","10.1016/j.neuroimage.2017.11.054",FALSE,FALSE
"10.1101/114470","10.1534/g3.117.300271",TRUE,TRUE
"10.1101/133983","10.1371/journal.pcbi.1005806",TRUE,TRUE
"10.1101/081208","10.1093/cercor/bhx202",TRUE,FALSE
"10.1101/113597","10.1038/ismej.2017.119",TRUE,FALSE
"10.1101/033811","10.1038/ismej.2016.68",TRUE,FALSE
"10.1101/033241","10.1111/gtc.12341",TRUE,FALSE
"10.1101/022897","10.1371/journal.pone.0147229",TRUE,TRUE
"10.1101/124172","10.1002/ajmg.a.38406",TRUE,FALSE
"10.1101/122085","10.1098/rsob.170136",TRUE,TRUE
"10.1101/143693","10.1534/genetics.117.204172",TRUE,FALSE
"10.1101/108100","10.1038/s41598-017-07910-5",TRUE,TRUE
"10.1101/134767","10.1128/mcb.00569-16",TRUE,FALSE
"10.1101/084582","10.1093/bioinformatics/btx147",TRUE,FALSE
"10.1101/097725","10.1103/physreve.96.012404",TRUE,FALSE
"10.1101/084798","10.1038/s41598-017-02837-3",TRUE,TRUE
"10.1101/125260","10.1002/hipo.22737",FALSE,FALSE
"10.1101/122820","10.1523/jneurosci.1756-16.2017",TRUE,FALSE
"10.1101/066407","10.1126/science.aah5238",TRUE,FALSE
"10.1101/063768","10.1093/nar/gkw706",TRUE,TRUE
"10.1101/071860","10.1096/fj.201601352",FALSE,FALSE
"10.1101/064352","10.1038/ng.3802",TRUE,FALSE
"10.1101/022699","10.1016/j.ajhg.2015.11.015",TRUE,FALSE
"10.1101/021857","10.1186/s12864-015-2096-x",TRUE,TRUE
"10.1101/025502","10.1016/j.tpb.2015.08.002",TRUE,FALSE
"10.1101/067066","10.1016/j.celrep.2016.11.040",TRUE,TRUE
"10.1101/063792","10.1371/journal.pntd.0005096",TRUE,TRUE
"10.1101/062794","10.1098/rspb.2016.1845",TRUE,FALSE
"10.1101/056051","10.1111/brv.12312",FALSE,FALSE
"10.1101/006908","10.1093/nar/gku1392",TRUE,TRUE
"10.1101/014068","10.1371/journal.pgen.1006339",TRUE,TRUE
"10.1101/182964","10.1038/s41598-017-18146-8",TRUE,TRUE
"10.1101/043349","10.1016/j.jtbi.2016.07.024",FALSE,FALSE
"10.1101/031476","10.1890/15-2026.1",FALSE,FALSE
"10.1101/011056","10.4137/bbi.s12467",TRUE,TRUE
"10.1101/000307","10.1371/journal.pgen.1004293",TRUE,TRUE
"10.1101/143966","10.1038/nmeth.4495",TRUE,FALSE
"10.1101/156513","10.1016/j.cub.2017.11.014",FALSE,FALSE
"10.1101/176263","10.3389/fmicb.2017.02264",TRUE,TRUE
"10.1101/099036","10.1093/gigascience/gix078",TRUE,TRUE
"10.1101/033266","10.7554/elife.27702",TRUE,TRUE
"10.1101/156695","10.1016/j.compbiolchem.2017.10.011",FALSE,FALSE
"10.1101/106484","10.1094/phyto-03-17-0082-fi",TRUE,FALSE
"10.1101/133124","10.1101/gad.305078.117",TRUE,FALSE
"10.1101/122655","10.1021/acssynbio.7b00116",TRUE,FALSE
"10.1101/045534","10.1371/journal.pone.0152885",TRUE,TRUE
"10.1101/106732","10.1073/pnas.1702314114",TRUE,FALSE
"10.1101/096396","10.1093/molbev/msx124",TRUE,FALSE
"10.1101/039396","10.1093/sysbio/syw069",TRUE,FALSE
"10.1101/103564","10.1098/rsos.170296",TRUE,TRUE
"10.1101/083170","10.1261/rna.060830.117",TRUE,FALSE
"10.1101/059915","10.1016/j.ecocom.2017.04.003",FALSE,FALSE
"10.1101/109470","10.1016/j.biosystems.2017.04.001",TRUE,FALSE
"10.1101/055780","10.1111/acel.12577",TRUE,TRUE
"10.1101/066498","10.1371/journal.pone.0167912",TRUE,TRUE
"10.1101/012807","10.1111/evo.12645",FALSE,FALSE
"10.1101/063701","10.1038/srep36141",TRUE,TRUE
"10.1101/062075","10.1002/gepi.22093",TRUE,FALSE
"10.1101/180992","10.1104/pp.17.00688",TRUE,FALSE
"10.1101/002675","10.1242/bio.20147955",TRUE,TRUE
"10.1101/041962","10.1038/srep28103",TRUE,TRUE
"10.1101/044974","10.7554/elife.16167",TRUE,TRUE
"10.1101/117515","10.1371/journal.pgen.1007107",TRUE,TRUE
"10.1101/085381","10.1152/jn.00503.2017",TRUE,FALSE
"10.1101/112383","10.1038/s41598-017-14323-x",TRUE,TRUE
"10.1101/176560","10.1039/c7tx00141j",TRUE,FALSE
"10.1101/032946","10.3389/fchem.2016.00015",TRUE,TRUE
"10.1101/040337","10.1091/mbc.e15-08-0561",TRUE,FALSE
"10.1101/079194","10.1098/rspb.2017.1268",TRUE,FALSE
"10.1101/089771","10.7717/peerj.3644",TRUE,TRUE
"10.1101/144378","10.1016/j.jchemneu.2017.07.005",FALSE,FALSE
"10.1101/061416","10.1186/s13073-017-0458-5",TRUE,TRUE
"10.1101/041715","10.1534/genetics.116.195008",TRUE,FALSE
"10.1101/023721","10.1534/genetics.115.181453",TRUE,FALSE
"10.1101/008664","10.1098/rspb.2015.0339",TRUE,FALSE
"10.1101/007542","10.1371/journal.pcbi.1004493",TRUE,TRUE
"10.1101/011601","10.1371/journal.pgen.1005451",TRUE,TRUE
"10.1101/064881","10.7554/elife.19607",TRUE,TRUE
"10.1101/035998","10.1371/journal.pone.0167431",TRUE,TRUE
"10.1101/037382","10.1038/srep36076",TRUE,TRUE
"10.1101/046581","10.1038/sdata.2016.92",TRUE,TRUE
"10.1101/004994","10.1371/journal.pone.0117138",TRUE,TRUE
"10.1101/074666","10.1093/cercor/bhx308",TRUE,FALSE
"10.1101/003442","10.1098/rspb.2014.1677",TRUE,FALSE
"10.1101/051276","10.1534/genetics.116.191148",TRUE,FALSE
"10.1101/054338","10.1534/genetics.116.191775",TRUE,FALSE
"10.1101/030247","10.1534/genetics.115.177816",TRUE,FALSE
"10.1101/029520","10.1534/genetics.116.187492",TRUE,FALSE
"10.1101/014373","10.1126/sciadv.1500229",TRUE,TRUE
"10.1101/019661","10.1002/gepi.21989",TRUE,FALSE
"10.1101/036244","10.1038/srep29042",TRUE,TRUE
"10.1101/030288","10.1038/ng.3598",TRUE,FALSE
"10.1101/027649","10.1101/gr.200097.115",TRUE,FALSE
"10.1101/105486","10.1002/2017jg003967",TRUE,FALSE
"10.1101/078030","10.1016/j.bpj.2017.10.009",TRUE,FALSE
"10.1101/135095","10.1038/s41598-017-13510-0",TRUE,TRUE
"10.1101/123273","10.1038/s41559-017-0366-5",TRUE,FALSE
"10.1101/144964","10.1371/journal.pbio.2000841",TRUE,TRUE
"10.1101/101881","10.1038/s41467-017-00895-9",TRUE,TRUE
"10.1101/086140","10.1242/jeb.162511",TRUE,FALSE
"10.1101/010009","10.12688/f1000research.7534.1",TRUE,TRUE
"10.1101/037218","10.1371/journal.pgen.1005905",TRUE,TRUE
"10.1101/121517","10.1016/j.ymben.2017.07.005",FALSE,FALSE
"10.1101/072652","10.1073/pnas.1616438114",TRUE,FALSE
"10.1101/106054","10.1021/acs.jctc.7b00125",TRUE,FALSE
"10.1101/122697","10.1038/ncomms15664",TRUE,TRUE
"10.1101/118976","10.1186/s12916-017-0882-9",TRUE,TRUE
"10.1101/101816","10.1101/gr.214155.116",TRUE,FALSE
"10.1101/037093","10.1158/0008-5472.can-16-0476",TRUE,FALSE
"10.1101/090001","10.1016/j.ymeth.2017.04.004",TRUE,FALSE
"10.1101/077073","10.1186/s12859-017-1651-7",TRUE,TRUE
"10.1101/023119","10.1091/mbc.e15-07-0525",TRUE,FALSE
"10.1101/028647","10.1111/mec.13485",TRUE,FALSE
"10.1101/015784","10.1101/gr.190868.115",TRUE,FALSE
"10.1101/047696","10.1111/ecog.02539",FALSE,FALSE
"10.1101/054494","10.1038/srep42091",TRUE,TRUE
"10.1101/010348","10.3389/fninf.2015.00008",TRUE,TRUE
"10.1101/014845","10.1534/g3.116.032276",TRUE,TRUE
"10.1101/061002","10.1371/journal.pone.0162639",TRUE,TRUE
"10.1101/036566","10.1177/0962280216660128",FALSE,FALSE
"10.1101/198184","10.1128/aem.02203-17",FALSE,FALSE
"10.1101/142059","10.1093/molbev/msx271",TRUE,FALSE
"10.1101/002345","10.1371/journal.pgen.1004697",TRUE,TRUE
"10.1101/005207","10.1371/journal.pone.0107026",TRUE,TRUE
"10.1101/003269","10.1371/journal.pone.0101851",TRUE,TRUE
"10.1101/132068","10.3389/fncel.2017.00236",TRUE,TRUE
"10.1101/164483","10.1186/s12859-017-1788-4",TRUE,TRUE
"10.1101/108761","10.1534/g3.117.300104",TRUE,TRUE
"10.1101/010629","10.1002/ajpa.22890",FALSE,FALSE
"10.1101/132894","10.1534/genetics.117.203836",TRUE,FALSE
"10.1101/157750","10.1038/s41467-017-00503-w",TRUE,TRUE
"10.1101/134692","10.1016/j.jaut.2017.07.009",TRUE,FALSE
"10.1101/104315","10.1371/journal.ppat.1006438",TRUE,TRUE
"10.1101/065664","10.1016/j.bpj.2017.01.025",TRUE,FALSE
"10.1101/080325","10.1038/srep43704",TRUE,TRUE
"10.1101/073908","10.7554/elife.21337",TRUE,TRUE
"10.1101/039263","10.1186/s13059-016-1116-8",TRUE,TRUE
"10.1101/062760","10.1534/genetics.116.193565",TRUE,FALSE
"10.1101/066175","10.1371/journal.pone.0162326",TRUE,TRUE
"10.1101/180323","10.1093/nar/gkx1206",TRUE,TRUE
"10.1101/109264","10.1074/jbc.ra117.000284",FALSE,FALSE
"10.1101/126953","10.1093/bioinformatics/btx517",TRUE,FALSE
"10.1101/198473","10.1016/j.anaerobe.2017.12.005",TRUE,FALSE
"10.1101/042416","10.1038/srep31693",TRUE,TRUE
"10.1101/017095","10.1093/bioinformatics/btw076",TRUE,FALSE
"10.1101/043836","10.1083/jcb.201603025",TRUE,FALSE
"10.1101/114330","10.1111/jeb.13182",TRUE,FALSE
"10.1101/086496","10.1371/journal.pone.0189573",TRUE,TRUE
"10.1101/081067","10.1016/j.mbs.2017.09.002",FALSE,FALSE
"10.1101/149138","10.15252/embj.201797596",TRUE,FALSE
"10.1101/154237","10.1016/j.cell.2017.08.046",TRUE,FALSE
"10.1101/020396","10.1371/journal.pone.0142819",TRUE,TRUE
"10.1101/000752","10.1016/j.ajhg.2014.03.004",TRUE,FALSE
"10.1101/128397","10.1002/ece3.3198",TRUE,TRUE
"10.1101/117382","10.1126/science.aan3235",TRUE,FALSE
"10.1101/148304","10.3354/meps12220",TRUE,FALSE
"10.1101/055327","10.1093/nar/gkx215",TRUE,TRUE
"10.1101/106625","10.1371/journal.pone.0178798",TRUE,TRUE
"10.1101/098533","10.1111/jeb.13111",TRUE,FALSE
"10.1101/072256","10.1534/genetics.116.195214",TRUE,FALSE
"10.1101/079327","10.1371/journal.pone.0177977",TRUE,TRUE
"10.1101/059741","10.1016/j.bpj.2017.02.029",TRUE,FALSE
