"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1007/s11571-017-9431-7",141
"10.1126/science.aaf8156",10
"10.1186/s12859-017-1680-2",104
"10.1371/journal.pbio.2001414",65
"10.1016/j.ajhg.2017.03.005",48
"10.1371/journal.pone.0184319",58
"10.1111/jeb.13027",18
"10.1016/j.ydbio.2017.08.028",17
"10.1038/sdata.2017.41",668
"10.3389/fpls.2017.01640",82
"10.1371/journal.pcbi.1005792",26
"10.1186/s12859-017-1543-x",72
"10.1016/j.bpj.2016.12.025",14
"10.1242/dmm.031773",45
"10.1186/s12864-017-4312-3",18
"10.7554/elife.25299.001",31
"10.1186/s12864-017-4283-4",150
"10.7554/elife.29566",23
"10.1111/jeb.13184",76
"10.3389/fncel.2017.00280",63
"10.1186/s12940-017-0326-1",186
"10.7554/elife.25392",12
"10.1126/sciadv.1700957",24
"10.1038/s41467-017-00771-6",27
"10.1016/j.bpj.2017.06.002",48
"10.1101/gr.211433.116",62
"10.7554/elife.22053",318
"10.1371/journal.pcbi.1005557",212
"10.7554/elife.30294",59
"10.1534/genetics.116.199059",20
"10.1128/msphere.00483-17",20
"10.3389/fnins.2017.00577",168
"10.1523/eneuro.0179-17.2017",68
"10.15414/jmbfs.2017.6.5.1213-1217",13
"10.1038/ng.3795",159
"10.1002/ecs2.1948",96
"10.1063/1.4993202",9
"10.3389/fpsyg.2017.01082",34
"10.1016/j.celrep.2017.10.081",28
"10.1016/j.celrep.2017.08.087",62
"10.1103/physreve.95.042307",113
"10.1080/20013078.2017.1329476",20
"10.1371/journal.pone.0175504",92
"10.1016/j.conb.2017.07.008",124
"10.1098/rsob.170122",20
"10.1038/s41598-017-17323-z",96
"10.1534/genetics.116.198838",192
"10.2527/jas2017.1762",38
"10.1038/ismej.2016.168",29
"10.1088/1478-3975/aa62b9",8
"10.1371/journal.pgen.1006771",168
"10.1007/s00705-017-3466-2",21
"10.1038/s41467-017-00903-y",106
"10.1371/journal.pgen.1006668",182
"10.1371/journal.pone.0185656",48
"10.1111/mec.14234",60
"10.3389/fimmu.2017.01071",60
"10.1038/s41598-017-01866-2",23
"10.1038/s41598-017-14257-4",68
"10.1186/s12915-017-0431-1",200
"10.1038/s41598-017-02547-w",7
"10.3389/fpls.2017.01711",18
"10.1038/s41467-017-01188-x",37
"10.1016/j.neuroimage.2017.03.034",32
"10.1016/j.ecocom.2017.04.003",68
"10.1126/sciadv.1601959",41
"10.1093/gigascience/gix056",21
"10.1038/s41598-017-04686-6",8
"10.1016/j.jneumeth.2017.08.021",39
"10.1167/17.4.6",78
"10.1074/jbc.m117.809939",14
"10.7554/elife.24119",38
"10.1007/s10548-017-0555-1",20
"10.1534/g3.117.040170",51
"10.7554/elife.21792",59
"10.1371/journal.pcbi.1005604",49
"10.1093/nar/gkx217",19
"10.1186/s12864-017-4041-7",16
"10.1186/s13059-017-1305-0",138
"10.1016/j.nicl.2017.04.027",208
"10.1111/nph.14737",108
"10.1016/j.oret.2016.12.009",53
"10.1186/s13059-017-1222-2",11
"10.3389/fpls.2017.02189",16
"10.1186/s13073-017-0481-6",26
"10.1098/rsif.2015.0468",168
"10.1111/1755-0998.12698",19
"10.1016/j.ygcen.2017.01.004",41
"10.1186/s13062-015-0104-3",10
"10.1016/j.molp.2017.09.012",60
"10.1111/2041-210x.12820",160
"10.1038/s41598-017-03182-1",23
"10.1093/infdis/jix369",23
"10.1038/s41598-017-16434-x",23
"10.1093/nar/gkw1358",116
"10.7554/elife.25950",420
"10.1098/rsif.2017.0073",48
"10.7554/elife.27826",34
"10.1371/journal.ppat.1006447",45
"10.1371/journal.pcbi.1005898",34
"10.1242/dev.134387",4
"10.1111/ejn.13636",17
"10.1371/journal.pcbi.1005582",30
"10.1371/journal.pcbi.1005434",62
"10.7554/elife.22549",52
"10.1111/mec.13643",88
"10.1016/j.tpb.2017.01.004",13
"10.1038/s41598-017-14523-5",22
"10.1371/journal.pbio.2001069",37
"10.7554/elife.26232",13
"10.1155/2017/2416254",30
"10.1371/journal.pone.0186173",7
"10.1111/1744-7917.12371",28
"10.1038/srep36397",8
"10.1073/pnas.1709228114",147
"10.1016/j.neuroimage.2017.04.009",46
"10.1002/yea.3214",86
"10.3354/meps12220",23
"10.1016/j.conb.2017.03.015",33
"10.1091/mbc.e17-01-0081",16
"10.1083/jcb.201609114",16
"10.1128/msphere.00343-17",58
"10.1159/000470025",45
"10.1186/s12859-017-1835-1",124
"10.1074/jbc.m117.779090",48
"10.1016/j.bpj.2017.07.009",24
"10.1093/beheco/arx099",18
"10.1007/s11306-017-1270-3",144
"10.15252/embr.201643587",26
"10.1007/s00251-017-0981-y",27
"10.1186/s12864-016-2647-9",35
"10.1523/jneurosci.1004-17.2017",15
"10.1242/dev.147942",54
"10.1093/nar/gkx103",60
"10.1371/journal.pone.0187259",16
"10.1371/journal.pgen.1005664",6
"10.3389/fnhum.2017.00229",11
"10.1371/journal.pone.0178518",16
"10.7554/elife.25946",138
"10.1002/jemt.22639",8
"10.1534/genetics.117.300261",23
"10.1371/journal.pcbi.1005397",72
"10.1016/j.cyto.2017.09.012",19
"10.1038/s41477-017-0061-1",80
"10.1016/j.cels.2016.12.002",164
"10.1152/jn.00638.2016",14
"10.1371/journal.pone.0119789",8
"10.1186/s13100-017-0090-3",21
"10.1038/srep45125",24
"10.1038/s41598-017-17742-y",14
"10.1124/jpet.116.239384",13
"10.1128/jb.00037-17",24
"10.1242/jcs.196857",17
"10.1016/j.jsb.2017.02.003",51
"10.1128/mbio.01655-17",21
"10.1038/s41598-017-08520-x",39
"10.1093/infdis/jiw545",134
"10.1038/s41467-017-01414-6",22
"10.7554/elife.28307",80
"10.3389/fncel.2017.00290",105
"10.1093/pcp/pcx135",26
"10.7554/elife.26898.001",40
"10.1534/genetics.117.300359",270
"10.1038/s41467-017-01109-y",23
"10.1016/j.cortex.2017.01.014",17
"10.3389/fncom.2017.00112",63
"10.1098/rsos.170296",18
"10.1242/dev.157644",138
"10.1016/j.neulet.2017.02.064",36
"10.1111/evo.13100",189
"10.1038/nature23467",37
"10.1038/s41598-017-16920-2",84
"10.1016/j.bpj.2017.03.020",102
"10.1016/j.jtbi.2017.04.008",38
"10.1101/gr.215129.116",132
"10.1016/j.pnpbp.2017.01.011",110
"10.1016/j.jcp.2017.06.031",3
"10.3389/fnhum.2016.00440",17
"10.1186/s12859-017-1873-8",38
"10.7554/elife.22901",108
"10.1016/j.neuroimage.2017.01.037",54
"10.1091/mbc.e16-10-0721",12
"10.1534/g3.115.017905",38
"10.1128/msphere.00323-17",114
"10.1371/journal.ppat.1006194",76
"10.1016/j.neuroimage.2017.01.001",49
"10.1111/nph.14624",70
"10.1091/mbc.e16-11-0806",27
"10.1098/rspb.2016.2672",6
"10.1038/s41477-017-0066-9",44
"10.1214/17-aoas1029",28
"10.1038/srep42797",178
"10.1083/jcb.201610093",14
"10.1242/dev.150037",14
"10.1038/s41467-017-00470-2",64
"10.1523/jneurosci.2428-16.2017",66
"10.1038/tp.2017.40",62
"10.1016/j.neuroimage.2017.03.061",1224
"10.1083/jcb.201704036",40
"10.1371/journal.pone.0188257",18
"10.1534/genetics.116.199687",18
"10.15252/msb.20167381",222
"10.1128/jb.00340-17",84
"10.1098/rsos.170058",36
"10.1186/s13073-017-0465-6",82
"10.1098/rspb.2017.1711",17
"10.7554/elife.28836",12
"10.1371/journal.pone.0170391",100
"10.1016/j.ympev.2016.12.035",27
"10.1128/mbio.01628-17",54
"10.7717/peerj.3899",38
"10.1083/jcb.201603025",17
"10.1038/s41598-017-06177-0",243
"10.1186/s13742-016-0150-5",160
"10.1101/gad.268797.115",18
"10.1371/journal.pgen.1007025",30
"10.3390/e19100540",16
"10.1093/beheco/arx069",19
"10.1038/nrn.2016.165",15
"10.1371/journal.pntd.0005885",186
"10.7554/elife.21886",24
"10.1038/nature22816",351
"10.1093/jxb/erx250",19
"10.1016/j.ygeno.2016.12.001",19
"10.1111/mec.14094",22
"10.1016/j.jhevol.2016.11.004",26
"10.7554/elife.30201",19
"10.1038/srep43093",13
"10.1088/1361-6463/aa8e2b",17
"10.1038/s41598-017-12862-x",16
"10.1093/nar/gkx305",52
"10.1016/j.cmet.2017.08.006",12
"10.1128/msphere.00243-17",26
"10.1186/s13059-017-1240-0",240
"10.1038/srep40241",6
"10.1186/s12915-017-0444-9",14
"10.1523/jneurosci.2291-17.2017",24
"10.1073/pnas.1700345114",39
"10.1038/nn.4580",13
"10.1073/pnas.1701990114",114
"10.1038/ncomms15527",33
"10.1093/jxb/erw457",30
"10.1038/ng.3718",19
"10.1016/j.jtbi.2017.08.011",10
"10.3390/jdb5040018",88
"10.7554/elife.26000",34
"10.1038/ncomms14818",11
"10.1093/molbev/msw224",106
"10.7554/elife.33590",86
"10.7554/elife.27590",22
"10.1186/s12859-017-1774-x",30
"10.1371/journal.pbio.2001109",36
"10.1104/pp.16.00984",21
"10.7554/elife.27596",40
"10.1534/g3.116.032797",14
"10.1109/tnb.2017.2676725",50
"10.1016/j.epidem.2016.03.003",36
"10.1093/ije/dyx102",122
"10.7554/elife.29328",108
"10.1021/acssynbio.6b00250",60
"10.1038/sdata.2017.147",54
"10.1186/s12915-017-0416-0",54
"10.1371/journal.pcbi.1005861",33
"10.1093/nar/gkx485",17
"10.1534/g3.116.029900",66
"10.1038/ncomms15202",144
"10.1021/acs.biochem.7b01025",300
"10.1093/bioinformatics/btx025",74
"10.1371/journal.pcbi.1005726",64
"10.1007/s00424-017-1989-8",16
"10.1093/cercor/bhx128",12
"10.1021/acschemneuro.7b00193",126
"10.3389/fpsyg.2017.00374",28
"10.1523/jneurosci.0846-17.2017",128
"10.1371/journal.pntd.0006085",10
"10.3389/fnsys.2016.00024",18
"10.1091/mbc.e16-11-0756",19
"10.3389/fnins.2017.00586",15
"10.1371/journal.pcbi.1005276",348
"10.1016/j.softx.2017.07.005",40
"10.1186/s12859-017-1789-3",5
"10.1038/srep28309",20
"10.1038/nsmb.3472",14
"10.1371/journal.pone.0175968",14
"10.1038/s41598-017-14827-6",21
"10.1214/17-aoas1025",10
"10.1038/nbt.3805",15
"10.1111/febs.14152",14
"10.1016/j.celrep.2017.08.098",35
"10.1038/nature24281",124
"10.1186/s13059-016-1136-4",32
"10.1111/mec.14089",6
"10.1088/1478-3975/aa7f30",10
"10.1111/evo.13229",15
"10.1038/s41598-017-16013-0",22
"10.1371/journal.pone.0173636",40
"10.1371/journal.pone.0181585",16
"10.1038/ncb3594",5
"10.7554/elife.23687",46
"10.1242/jcs.197236",11
"10.1038/s41467-017-01962-x",42
"10.1101/gr.202945.115",8
"10.18632/oncotarget.23603",90
"10.1371/journal.pone.0190384",14
"10.1016/j.nbd.2017.10.001",102
"10.7554/elife.28975",30
"10.1038/s41396-017-0009-5",31
"10.1007/s00018-017-2676-9",296
"10.1001/jamapsychiatry.2017.3572",126
"10.1111/nph.14893",27
"10.1016/j.neuron.2017.11.042",14
"10.1038/mp.2017.196",1120
"10.1371/journal.pcbi.1005583",26
"10.1016/j.ymben.2017.11.009",99
"10.1038/nnano.2017.127",86
"10.1534/genetics.117.300499",312
"10.1093/cercor/bhx316",273
"10.1371/journal.pone.0187926",20
"10.1142/s0219720017400108",132
"10.1002/hbm.23917",126
"10.1093/bioinformatics/btx745",90
"10.1093/bioinformatics/btx712",90
"10.1016/j.clim.2016.05.009",50
"10.1093/sysbio/syx074",40
"10.1128/jvi.01193-17",67
"10.1093/bioinformatics/btx547",74
"10.1111/nph.14619",19
"10.1016/j.devcel.2017.12.004",256
"10.1016/j.colsurfa.2017.12.056",183
"10.1016/j.jneumeth.2017.09.011",110
"10.1038/s41598-017-08263-9",54
"10.1016/j.anaerobe.2017.12.007",222
"10.1111/jen.12393",18
"10.1016/j.neurobiolaging.2017.10.007",60
"10.1038/s41467-017-01964-9",21
"10.1016/j.celrep.2017.08.026",16
"10.1016/j.neuroimage.2017.10.049",453
"10.1111/ecog.03040",72
"10.1016/j.jsb.2017.11.001",26
"10.1016/j.bbr.2017.09.010",129
"10.1111/ecog.02874",75
"10.3758/s13415-017-0556-2",63
"10.1111/tra.12538",423
"10.1093/sysbio/syx062",31
"10.1038/s41598-017-16785-5",34
"10.1038/nmeth.4535",104
"10.1371/journal.pone.0178608",27
"10.1038/s41598-017-17203-6",50
"10.1016/j.mito.2017.08.002",72
"10.1534/genetics.117.202531",30
"10.7717/peerj.2033",5
"10.1002/prot.25397",148
"10.1016/j.cell.2017.07.041",14
"10.1186/s13287-017-0646-7",19
"10.1111/gbb.12401",416
"10.1523/jneurosci.2460-17.2017",36
"10.1177/2472630317747198",17
"10.1111/tra.12541",47
"10.1002/gepi.22087",114
"10.1002/hbm.23868",50
"10.1111/1365-2656.12786",50
"10.1016/j.neuroscience.2017.11.042",480
"10.1111/jeb.12744",16
"10.7554/elife.32715",38
"10.1038/gim.2016.104",18
"10.1016/j.anbehav.2017.08.029",426
"10.1093/sysbio/syx048",54
"10.1534/g3.117.300071",16
"10.1038/s41588-017-0006-7",198
"10.1093/hmg/ddx423",164
"10.7554/elife.25141",14
"10.1080/01490451.2017.1321068",54
"10.1091/mbc.e17-01-0027",16
"10.1101/gr.224576.117",150
"10.1016/j.bpj.2017.08.014",62
"10.1039/c5ib00230c",13
"10.1007/s00709-017-1194-9",28
"10.1111/1758-2229.12601",104
"10.1093/femsec/fix155",104
"10.1242/bio.028498",58
"10.18632/oncotarget.23666",14
"10.1111/pce.13085",31
"10.1038/srep38947",14
"10.1002/hbm.23885",60
"10.1021/acs.biochem.7b00995",374
"10.1002/prot.25377",42
"10.1073/pnas.1707310114",26
"10.1007/s10482-017-0979-3",12
"10.1073/pnas.1717519115",30
"10.1038/s41588-017-0010-y",22
"10.1007/s00223-017-0355-3",27
"10.1016/j.pscychresns.2017.11.016",23
"10.1093/ntr/ntx116",70
"10.1111/jmi.12616",32
"10.1152/jn.00839.2017",200
"10.15252/embr.201744705",128
"10.1093/nar/gkx1203",18
"10.1016/j.jbi.2017.12.007",71
"10.1038/onc.2017.363",84
"10.1007/s10544-017-0246-4",18
"10.1039/c6an02608g",184
"10.1007/s00285-017-1144-3",42
"10.1007/s00216-017-0367-x",14
"10.1093/nar/gkx1254",248
"10.1038/s41467-017-00652-y",72
"10.1111/mec.13955",15
"10.1016/j.soilbio.2017.10.025",18
"10.18632/oncotarget.23501",58
"10.1111/nph.14858",90
"10.1007/s10441-015-9257-9",16
"10.1371/journal.pone.0181971",14
"10.1161/circresaha.117.312067",208
"10.1111/nph.14919",8
"10.1523/jneurosci.2099-17.2017",19
"10.1039/c7lc00507e",19
"10.1083/jcb.201709115",19
"10.1152/jn.00197.2017",25
"10.1016/j.neuroimage.2017.10.041",278
"10.1093/bioinformatics/btw163",3
"10.1016/j.str.2017.11.016",146
"10.1093/molbev/msv184",36
"10.1038/s41467-017-00320-1",104
"10.1080/17470919.2017.1308880",26
"10.1073/pnas.1617705114",31
"10.1111/tbed.12779",120
"10.1093/sysbio/syv059",15
"10.1038/s41564-017-0062-x",22
"10.1093/beheco/arx141",32
"10.1093/bioinformatics/btx688",126
"10.1016/j.bbr.2017.09.029",18
"10.1016/j.cels.2017.11.012",86
"10.1093/bioinformatics/btx681",80
"10.1038/s41467-017-02430-2",12
"10.1016/j.meegid.2016.12.009",42
"10.3758/s13415-017-0553-5",8
"10.1021/acs.biochem.7b01120",11
"10.1093/bioinformatics/btx641",42
"10.1007/s12021-017-9343-z",31
"10.1371/journal.pone.0186959",24
"10.3389/fnmol.2017.00274",12
"10.1371/journal.pone.0188839",5
"10.7554/elife.24669",39
"10.1016/j.molcel.2017.11.031",21
"10.1111/mec.14377",48
"10.1101/gr.222430.117",30
"10.1091/mbc.e17-08-0496",7
"10.1101/gr.220517.117",60
"10.1016/j.physbeh.2017.12.011",12
"10.1523/jneurosci.1775-17.2017",52
"10.1099/mic.0.000568",10
"10.1088/1478-3975/aa5a61",5
"10.1016/j.neuroimage.2017.11.054",240
"10.1021/acssynbio.7b00258",248
"10.18632/oncotarget.20098",171
"10.1007/s11075-017-0314-0",35
"10.1038/s41588-017-0005-8",14
"10.1038/srep45369",23
"10.1038/ng.3868",7
"10.1534/g3.116.036087",34
"10.1016/j.cub.2017.11.069",12
"10.1074/jbc.m117.809657",67
"10.1038/npp.2017.250",16
"10.1186/s12862-017-0999-7",7
"10.1091/mbc.e17-03-0176",16
"10.7554/elife.33383",10
"10.1016/j.chembiol.2017.06.018",16
"10.1371/journal.pgen.1006743",20
"10.1093/bioinformatics/btx591",10
"10.1534/genetics.117.200568",24
"10.1002/fee.1446",42
"10.1534/genetics.117.300606",20
"10.1002/jwmg.21261",16
"10.1093/nar/gkx943",26
"10.1128/genomea.01721-16",26
"10.1534/genetics.117.200204",12
"10.1002/ece3.3093",13
"10.1039/c7md00510e",20
"10.1016/j.evolhumbehav.2017.12.001",18
"10.1186/s40425-017-0215-8",2
"10.1093/bioinformatics/btw655",6
"10.1186/s12864-017-3575-z",22
"10.1093/bioinformatics/btx636",20
"10.1093/nar/gkx1054",10
"10.1534/genetics.117.201913",32
"10.1104/pp.17.01054",44
"10.1038/ncomms11936",7
"10.1080/17470919.2017.1324521",24
"10.1186/s12859-017-1848-9",14
"10.1186/1471-2105-16-s19-s6",27
"10.1073/pnas.1705977114",7
"10.1371/journal.pbio.2003552",4
"10.1016/j.cub.2017.11.037",10
"10.1093/nar/gkx1053",32
"10.1002/psp4.12063",10
"10.1099/jgv.0.000875",8
"10.1093/nar/gkx1195",208
"10.1111/ahg.12212",38
"10.1021/acssynbio.7b00349",6
"10.1016/j.pedobi.2017.12.003",23
"10.1007/s11064-017-2357-y",5
"10.7554/elife.28804",14
"10.1261/rna.060749.117",9
"10.1007/s00894-017-3546-y",14
"10.1242/jeb.162511",22
"10.1038/s41551-016-0009",22
"10.1186/s12859-017-1767-9",22
"10.1038/nmeth.4459",174
"10.1111/nph.14553",28
"10.18632/oncotarget.16144",92
"10.1016/j.meegid.2017.11.013",15
"10.1146/annurev-statistics-060116-054104",4
"10.1038/nbt.4042",72
"10.1093/gbe/evx237",4
"10.1098/rsif.2016.1039",4
"10.1186/s13059-017-1341-9",28
"10.1523/jneurosci.0534-17.2017",6
"10.1371/journal.pcbi.1005881",6
"10.1098/rsob.170139",4
"10.1105/tpc.17.00581",11
"10.1093/beheco/arx068",3
"10.1016/j.evolhumbehav.2014.04.003",24
"10.1007/s11192-017-2332-z",5
"10.1016/j.cortex.2017.09.019",11
"10.1007/s10822-017-0020-y",8
"10.1371/journal.pcbi.1005151",46
"10.1111/jeb.12938",2
"10.1016/j.biocontrol.2017.05.010",4
"10.1002/sim.7363",3
"10.1534/g3.116.037069",11
"10.1007/s10827-016-0625-5",40
"10.1016/j.mgene.2015.07.006",3
"10.1093/nar/gkx596",3
"10.3201/eid2401.171174",7
"10.1071/mf17215",14
"10.1038/mp.2017.15",7
"10.1534/g3.115.019299",2
"10.1016/j.jtbi.2016.08.023",4
"10.1371/journal.pone.0174953",13
"10.18632/oncotarget.23099",38
"10.1007/s11306-017-1282-z",15
"10.1016/j.bios.2017.07.024",10
"10.1093/bioinformatics/btx598",66
"10.1534/genetics.115.177980",4
"10.1371/journal.pgen.1007043",3
"10.1128/msphere.00344-16",10
"10.1111/mec.13123",34
"10.4081/mr.2015.5972",1
"10.1016/j.ecss.2017.10.015",8
"10.1093/ntr/ntw204",18
"10.7554/elife.16415",6
"10.1093/molbev/msx281",9
"10.1111/oik.04630",6
"10.1007/s11192-016-1858-9",4
"10.3389/fncom.2017.00111",8
"10.1016/j.tpb.2016.08.002",5
"10.1016/j.meegid.2017.04.006",3
"10.1016/j.jpain.2017.11.009",2
"10.1093/nar/gkx1098",152
"10.18632/oncotarget.21652",3
"10.1128/mbio.00559-17",6
"10.1016/j.tpb.2016.04.002",2
"10.1371/journal.pbio.2001829",4
"10.7717/peerj.2427",3
"10.3389/fgene.2016.00191",1
"10.1101/lm.045690.117",248
"10.1094/mpmi-08-16-0165-r",8
"10.12688/f1000research.8170.1",1
"10.1128/aac.02012-17",30
"10.1038/ng.3467",1
"10.18632/oncotarget.21879",4
"10.1534/genetics.115.183939",1
"10.1111/jfs.12406",4
"10.1371/journal.pone.0160169",1
"10.7554/elife.15797.001",1
"10.1038/mp.2017.5",118
"10.1038/tp.2016.227",5
"10.1016/j.scitotenv.2017.05.135",2
"10.1016/j.cub.2017.05.036",2
"10.1038/nmeth.4340",3
"10.1088/1478-3975/aa5fc3",4
"10.1128/msphere.00277-17",2
"10.7717/peerj.2889",1
"10.1038/sdata.2017.189",3
"10.1016/j.dsr.2017.05.009",1
"10.1126/science.aan4880",1
"10.15252/embr.201744292",2
"10.1159/000468192",8
"10.1007/s00216-017-0364-0",1
"10.1091/mbc.e17-03-0174",9
"10.1038/ncomms14545",1
"10.1038/ng.3715",27
"10.1093/bioinformatics/btx468",4
"10.1038/srep42150",1
"10.3389/fnins.2017.00412",1
"10.1534/g3.117.040071",4
"10.1039/c7ib00113d",1
"10.1186/s12918-017-0523-0",2
"10.1016/j.molcel.2017.11.017",4
"10.15252/embj.201798083",1
"10.1371/journal.pone.0183490",1
"10.1038/ismej.2017.99",4
"10.1038/s41598-017-15340-6",1
"10.1038/s41598-017-09568-5",1
"10.1002/brb3.652",1
"10.12688/f1000research.10617.1",52
"10.1016/j.ympev.2017.02.005",1
"10.1371/journal.pcbi.1005640",1
"10.18632/oncotarget.22090",1
"10.1093/bioinformatics/btx589",2
"10.1016/j.neuroimage.2017.12.005",6
"10.1074/jbc.m117.813139",4
"10.1104/pp.17.01606",1
"10.1093/nar/gkx1171",1
"10.1016/j.epidem.2017.02.009",1
"10.1016/j.neuroimage.2017.04.063",2
"10.1111/gcb.14033",1
"10.1111/tbed.12750",1
"10.3389/fnhum.2013.00880",116
"10.1103/physrevx.4.041009",408
"10.7554/elife.03658",174
"10.1186/1471-2156-15-s2-s10",28
"10.1111/gtc.12190",19
"10.1093/nar/gku672",80
"10.1093/mp/ssu003",426
"10.1371/journal.pcbi.1003874",232
"10.1371/journal.pone.0096788",77
"10.1093/molbev/msu218",306
"10.1371/journal.pone.0097019",129
"10.7717/peerj.650",16
"10.1093/sysbio/syu044",39
"10.1371/journal.pone.0107166",80
"10.1371/journal.pgen.1004663",80
"10.1242/bio.20148409",33
"10.1371/journal.pgen.1004692",369
"10.1371/journal.pcbi.1003569",37
"10.1371/journal.ppat.1004325",138
"10.1021/sb400152n",46
"10.1098/rsif.2014.0674",102
"10.1093/molbev/msu260",94
"10.1101/gad.250985.114",32
"10.1016/j.jtbi.2014.09.018",42
"10.1261/rna.044321.114",402
"10.1016/j.ejca.2014.09.016",113
"10.1093/nar/gku499",482
"10.1371/journal.pgen.1004293",508
"10.1186/s13073-014-0081-7",2200
"10.1098/rsif.2014.0325",88
"10.1038/ncomms6187",21
"10.1098/rspb.2014.1739",45
"10.1111/mec.12755",129
"10.1186/1471-2164-15-717",49
"10.1242/bio.20147633",35
"10.1371/journal.pone.0096303",72
"10.1016/j.tig.2014.08.006",33
"10.1111/evo.12420",20
"10.1016/j.bpj.2013.12.023",124
"10.1038/nmeth.3062",228
"10.1007/s00442-014-3036-1",46
"10.1007/s10750-014-1870-0",46
"10.1016/j.jinsphys.2014.06.009",69
"10.1101/cshperspect.a017004",5
"10.1098/rspb.2014.1490",25
"10.1371/journal.pgen.1004434",30
"10.1093/hmg/ddu309",30
"10.1007/s10750-014-1865-x",21
"10.1093/gbe/evu166",15
"10.1387/ijdb.140148gb",17
"10.1371/journal.pone.0113163",26
"10.3389/fgene.2014.00307",68
"10.1186/s12859-014-0400-4",390
"10.1098/rsif.2013.1052",14
"10.1093/nar/gkv1089",126
"10.1016/j.cels.2015.08.015",1700
"10.1016/j.neuroimage.2015.06.078",174
"10.1186/s12864-015-2123-y",43
"10.1038/nmeth.3602",89
"10.1186/s12920-015-0092-2",180
"10.1186/1471-2164-16-s10-s3",99
"10.1371/journal.pcbi.1004463",816
"10.7554/elife.10559",195
"10.1038/srep10759",162
"10.1371/journal.pone.0131202",694
"10.1016/j.ajhg.2015.04.015",201
"10.1111/evo.12437",15
"10.1038/srep17394",15
"10.1107/s1399004715007415",57
"10.1186/s13059-015-0788-9",31
"10.1242/bio.013276",115
"10.7717/peerj.829",43
"10.1093/ofid/ofv123",416
"10.1016/j.molliq.2015.09.022",234
"10.1016/j.ajhg.2015.10.013",57
"10.1186/s12864-015-2135-7",84
"10.1038/ncomms9733",308
"10.1073/pnas.1512110112",43
"10.1371/journal.pone.0125253",658
"10.1093/bioinformatics/btv101",127
"10.1016/j.humpath.2015.02.008",1564
"10.1371/journal.pone.0117912",426
"10.1371/journal.pcbi.1004303",174
"10.1186/s13742-015-0076-3",91
"10.1371/journal.pcbi.1004366",54
"10.1016/j.celrep.2015.09.040",110
"10.1038/srep12866",302
"10.1038/onc.2014.279",190
"10.1002/jez.b.22630",24
"10.1371/journal.pone.0125906",34
"10.7554/elife.05856",102
"10.1016/j.mehy.2015.06.015",925
"10.1371/journal.pone.0119906",234
"10.1093/bioinformatics/btv196",63
"10.1016/j.ajhg.2015.04.004",615
"10.1093/bioinformatics/btv033",164
"10.1371/journal.pgen.1005527",89
"10.1016/j.cortex.2015.06.030",62
"10.1007/s11538-014-0050-8",117
"10.1007/s00285-014-0824-5",49
"10.1073/pnas.1415181112",38
"10.1098/rsif.2015.0506",126
"10.1093/hmg/ddv307",164
"10.1371/journal.pone.0134646",37
"10.1038/nmeth.3493",66
"10.1534/genetics.115.176909",106
"10.1093/molbev/msu269",98
"10.1126/sciadv.1500229",121
"10.1186/s13059-015-0806-y",70
"10.1016/j.chom.2015.03.008",94
"10.1002/ece3.1529",91
"10.1371/journal.pone.0142809",49
"10.1016/j.humimm.2015.09.003",42
"10.1093/bioinformatics/btv647",78
"10.1038/nbt.3412",1092
"10.1016/j.virol.2015.03.029",40
"10.1038/ng.3406",552
"10.1371/journal.pone.0121607",370
"10.1371/journal.pone.0139068",20
"10.1038/srep10583",70
"10.1371/journal.pcbi.1004647",200
"10.1093/bioinformatics/btv610",1128
"10.1371/journal.pmed.1001918",474
"10.1038/ncomms8487",19
"10.1387/ijdb.140255jg",105
"10.1186/s12862-015-0429-7",36
"10.1073/pnas.1514761112",35
"10.3791/52733",84
"10.1371/journal.ppat.1004910",20
"10.1093/molbev/msv061",27
"10.1093/nar/gku1250",27
"10.1016/j.neuron.2014.11.027",82
"10.1371/journal.ppat.1004809",402
"10.1186/s13073-015-0177-8",70
"10.1371/journal.pntd.0004252",200
"10.1101/gr.191189.115",41
"10.1038/srep09607",26
"10.1371/journal.pone.0120268",17
"10.1093/nar/gku1374",34
"10.1371/journal.pbio.1002112",19
"10.1098/rstb.2015.0181",86
"10.1371/journal.pcbi.1004259",285
"10.1093/bioinformatics/btu149",94
"10.1111/mec.13182",206
"10.1016/j.fsigen.2014.09.005",186
"10.1111/evo.12645",216
"10.1534/genetics.115.175265",53
"10.1186/s13059-015-0645-x",39
"10.1371/journal.pgen.1005331",40
"10.1534/g3.115.019497",17
"10.1038/ng.3387",83
"10.1534/g3.115.020701",50
"10.1371/journal.ppat.1005279",52
"10.1534/g3.115.016675",133
"10.1088/1478-3975/12/4/046003",120
"10.1371/journal.pbio.1002210",34
"10.1371/journal.pcbi.1004511",212
"10.1038/nbt.3360",106
"10.1371/journal.pone.0121248",157
"10.1371/journal.pcbi.1004659",25
"10.1038/sdata.2014.56",72
"10.1186/s12862-015-0490-2",22
"10.1371/journal.pone.0130199",122
"10.1523/jneurosci.1864-15.2015",106
"10.1093/molbev/msu301",39
"10.1111/evo.12572",45
"10.1371/journal.pgen.1005630",43
"10.1111/jeb.12592",18
"10.1038/srep13265",14
"10.1371/journal.pone.0122267",178
