"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/198051","10.1186/s12916-017-0976-4",16
"10.1101/202473","10.1074/jbc.m117.816595",16
"10.1101/207381","10.18632/aging.101335",16
"10.1101/212597","10.1016/j.soilbio.2017.11.008",16
"10.1101/215566","10.1016/j.colsurfa.2017.12.024",16
"10.1101/215756","10.1016/j.bbrc.2017.11.050",16
"10.1101/000067","10.1038/nature12961",16
"10.1101/000984","10.1371/journal.pone.0096910",16
"10.1101/001289","10.1371/journal.pbio.1001989",16
"10.1101/001602","10.7554/elife.01369.001",16
"10.1101/005504","10.1038/nn.4171",16
"10.1101/014209","10.1038/srep11806",16
"10.1101/017152","10.7554/elife.11181",16
"10.1101/018366","10.1016/j.celrep.2015.07.013",16
"10.1101/018416","10.1038/srep14797",16
"10.1101/018960","10.1371/journal.pone.0127528",16
"10.1101/019505","10.1371/journal.pone.0150541",16
"10.1101/020313","10.1038/nature14669",16
"10.1101/025510","10.1371/journal.pone.0145806",16
"10.1101/025890","10.7554/elife.13093",16
"10.1101/026922","10.1038/srep25996",16
"10.1101/027516","10.3389/fnins.2016.00190",16
"10.1101/029660","10.1038/srep29692",16
"10.1101/029892","10.1038/srep31623",16
"10.1101/034736","10.7554/elife.18753",16
"10.1101/041103","10.7554/elife.22032",16
"10.1101/045096","10.7554/elife.18753",16
"10.1101/045161","10.1038/srep40979",16
"10.1101/045963","10.7554/elife.22032",16
"10.1101/046508","10.1038/ncomms15055",16
"10.1101/047522","10.3389/fnins.2017.00010",16
"10.1101/053595","10.7554/elife.21543",16
"10.1101/054288","10.1523/jneurosci.3418-16.2017",16
"10.1101/058602","10.1038/ncomms14060",16
"10.1101/060582","10.1016/j.neuron.2016.08.009",16
"10.1101/061135","10.1038/srep33901",16
"10.1101/064766","10.1242/bio.017525",16
"10.1101/065235","10.7554/elife.18647.001",16
"10.1101/065284","10.1038/s41598-017-04617-5",16
"10.1101/065722","10.7554/elife.18009",16
"10.1101/066175","10.1371/journal.pone.0159101",16
"10.1101/066738","10.1038/ncomms15927",16
"10.1101/067421","10.7554/elife.27311",16
"10.1101/068635","10.1038/ncomms15571",16
"10.1101/070102","10.1038/s41598-017-11658-3",16
"10.1101/072298","10.1371/journal.pone.0170283",16
"10.1101/073049","10.7554/elife.20242",16
"10.1101/073668","10.1371/journal.pone.0172460",16
"10.1101/073874","10.1371/journal.pone.0174470",16
"10.1101/074443","10.1038/nature24277",16
"10.1101/074567","10.1038/s41467-017-00535-2",16
"10.1101/076927","10.1371/journal.pone.0177877",16
"10.1101/077065","10.1371/journal.pone.0177896",16
"10.1101/077552","10.1371/journal.pone.0180150",16
"10.1101/077891","10.1016/j.neuron.2017.07.025",16
"10.1101/078907","10.1371/journal.pone.0177002",16
"10.1101/080044","10.1038/srep46182",16
"10.1101/080135","10.1038/s41467-017-01185-0",16
"10.1101/081349","10.7554/elife.22177",16
"10.1101/081422","10.1016/j.cub.2017.03.029",16
"10.1101/082438","10.1016/j.neuroscience.2017.12.032",16
"10.1101/082958","10.7554/elife.21768",16
"10.1101/083444","10.1038/srep45805",16
"10.1101/084657","10.1371/journal.pone.0176736",16
"10.1101/087403","10.7554/elife.22032",16
"10.1101/091397","10.1371/journal.pone.0181992",16
"10.1101/092569","10.1016/j.neuron.2017.07.025",16
"10.1101/093179","10.1038/ncomms15115",16
"10.1101/094185","10.1038/nature24645",16
"10.1101/098400","10.1038/s41598-017-02652-w",16
"10.1101/099226","10.1016/j.cub.2017.06.033",16
"10.1101/101881","10.1038/s41467-017-00948-z",16
"10.1101/105023","10.1038/s41598-017-04344-x",16
"10.1101/106930","10.7554/elife.23905",16
"10.1101/110395","10.1016/j.heliyon.2017.e00361",16
"10.1101/111781","10.7554/elife.27311",16
"10.1101/115121","10.1371/journal.pone.0184321",16
"10.1101/119800","10.1016/j.celrep.2017.08.034",16
"10.1101/124024","10.1038/s41598-017-13272-9",16
"10.1101/126326","10.1371/journal.pone.0183493",16
"10.1101/129015","10.1089/brain.2016.0480",16
"10.1101/134122","10.1038/s41598-017-11524-2",16
"10.1101/135988","10.1371/journal.pone.0189772",16
"10.1101/138230","10.1523/jneurosci.3289-16.2017",16
"10.1101/140731","10.1038/nature24302",16
"10.1101/143107","10.1038/s41467-017-00535-2",16
"10.1101/156315","10.1371/journal.pone.0183904",16
"10.1101/156406","10.1242/bio.024869",16
"10.1101/156927","10.1016/j.celrep.2017.07.011",16
"10.1101/164244","10.1242/bio.024869",16
"10.1101/165332","10.1038/s41598-017-17676-5",16
"10.1101/167098","10.1038/s41598-017-13476-z",16
"10.1101/168435","10.1371/journal.pone.0187930",16
"10.1101/170431","10.1016/j.jneumeth.2017.10.015",16
"10.1101/205211","10.1016/j.cub.2017.11.034",16
"10.1101/027235","10.1038/srep22908",15
"10.1101/032144","10.1093/database/baw015",15
"10.1101/066639","10.1523/jneurosci.0105-17.2017",15
"10.1101/079251","10.1371/journal.pone.0164919",15
"10.1101/042499","10.3390/s16111879",15
"10.1101/037226","10.1101/gr.200931.115",15
"10.1101/094177","10.1186/s12859-017-1774-x",15
"10.1101/067116","10.3389/fnins.2016.00616",15
"10.1101/075341","10.3389/fncel.2017.00289",15
"10.1101/078675","10.1002/ece3.3012",15
"10.1101/101444","10.1016/j.bpj.2017.01.032",15
"10.1101/069815","10.1101/gr.214767.116",15
"10.1101/042028","10.1111/nph.14403",15
"10.1101/053546","10.1038/srep36164",15
"10.1101/005702","10.1038/srep04942",15
"10.1101/059410","10.1038/s41598-017-08877-z",15
"10.1101/105916","10.1016/j.cub.2017.04.058",15
"10.1101/002725","10.1186/s13059-015-0598-0",15
"10.1101/093559","10.1007/s00251-017-0977-7",15
"10.1101/009258","10.1016/j.ajhg.2015.05.016",15
"10.1101/051581","10.1098/rsos.160654",15
"10.1101/097998","10.1128/msphere.00367-16",15
"10.1101/053603","10.1038/srep31631",15
"10.1101/131227","10.1016/j.celrep.2017.10.069",15
"10.1101/150003","10.1038/s41598-017-16543-7",15
"10.1101/017020","10.1534/genetics.115.176677",15
"10.1101/141333","10.1534/genetics.117.300261",15
"10.1101/019851","10.1093/molbev/msv249",15
"10.1101/073551","10.1186/s13100-017-0088-x",15
"10.1101/097659","10.7554/elife.24838",15
"10.1101/095448","10.1016/j.chembiol.2017.06.018",15
"10.1101/037887","10.1086/686900",15
"10.1101/103770","10.1007/s10803-017-3207-0",15
"10.1101/145938","10.1186/s12859-017-1930-3",15
"10.1101/021659","10.1021/acs.jctc.5b00784",15
"10.1101/086447","10.7554/elife.27344",15
"10.1101/013110","10.1038/nmeth.3339",15
"10.1101/056648","10.1186/s12879-017-2394-9",15
"10.1101/024000","10.1093/molbev/msv234",15
"10.1101/049932","10.1007/s12561-016-9154-z",15
"10.1101/031104","10.4238/gmr.15038391",15
"10.1101/060160","10.1534/g3.116.032672",15
"10.1101/143925","10.1002/prot.25395",15
"10.1101/181586","10.1002/prot.25377",15
"10.1101/055087","10.12688/f1000research.8839.1",15
"10.1101/048173","10.1534/g3.116.034827",15
"10.1101/184531","10.1016/j.neuron.2017.11.042",15
"10.1101/054924","10.1186/s13059-017-1195-1",15
"10.1101/086892","10.1523/jneurosci.3484-16.2017",15
"10.1101/108746","10.1371/journal.ppat.1006469",15
"10.1101/069922","10.1007/s00251-017-0973-y",15
"10.1101/140418","10.1364/oe.25.017798",15
"10.1101/032292","10.1016/j.cub.2016.05.052",15
"10.1101/131847","10.3389/fmicb.2017.01181",15
"10.1101/019158","10.1534/genetics.115.178004",15
"10.1101/021287","10.1186/s12863-015-0292-y",15
"10.1101/026765","10.1111/jbi.12787",15
"10.1101/024471","10.1093/molbev/msw013",15
"10.1101/023481","10.1111/evo.12931",15
"10.1101/026617","10.7554/elife.12059",15
"10.1101/029512","10.7554/elife.12454",15
"10.1101/011213","10.1002/jez.b.22618",15
"10.1101/071209","10.1073/pnas.1619508114",15
"10.1101/064188","10.1016/j.str.2016.09.008",15
"10.1101/016386","10.1093/sysbio/syw022",15
"10.1101/096610","10.1016/j.psyneuen.2017.08.012",15
"10.1101/020669","10.1093/database/bav103",15
"10.1101/067165","10.1101/gr.213595.116",15
"10.1101/012500","10.1111/mec.13215",15
"10.1101/091074","10.1073/pnas.1614395114",15
"10.1101/039156","10.1167/iovs.16-19316",15
"10.1101/000109","10.1371/journal.pgen.1004410",15
"10.1101/002014","10.1093/nar/gkv1198",15
"10.1101/155275","10.1021/acs.jctc.7b00899",15
"10.1101/125492","10.1093/hmg/ddx290",15
"10.1101/097675","10.1007/s12559-017-9518-9",15
"10.1101/073197","10.1038/emi.2017.59",15
"10.1101/101006","10.1186/s13072-017-0124-6",15
"10.1101/094151","10.1093/bioinformatics/btx438",15
"10.1101/104976","10.1534/genetics.117.300123",15
"10.1101/113266","10.1186/s13148-017-0362-2",15
"10.1101/055186","10.1101/gr.210286.116",15
"10.1101/005892","10.1534/genetics.115.175075",15
"10.1101/104984","10.1016/j.biopsych.2017.09.029",15
"10.1101/144295","10.7554/elife.28383",15
"10.1101/087551","10.1371/journal.pone.0182184",15
"10.1101/070425","10.1101/gr.214874.116",15
"10.1101/062455","10.1093/molbev/msw264",15
"10.1101/081752","10.1523/eneuro.0348-16.2017",15
"10.1101/014852","10.1002/ece3.2314",15
"10.1101/022251","10.1098/rsif.2016.0112",15
"10.1101/113647","10.1371/journal.pbio.2003026",15
"10.1101/157883","10.1371/journal.pone.0190271",15
"10.1101/016642","10.1101/gr.192294.115",15
"10.1101/033001","10.1101/gr.202432.115",15
"10.1101/084533","10.1371/journal.pone.0175967",15
"10.1101/081422","10.1016/j.cub.2017.03.022",15
"10.1101/017483","10.1038/srep16882",15
"10.1101/117929","10.1053/j.gastro.2017.11.030",15
"10.1101/037721","10.7554/elife.14859",15
"10.1101/105270","10.3389/fnagi.2017.00215",15
"10.1101/083469","10.1534/g3.116.037499",15
"10.1101/104570","10.1093/dnares/dsx030",15
"10.1101/164855","10.1093/bioinformatics/btx745",15
"10.1101/186148","10.1534/g3.117.300260",15
"10.1101/139089","10.1007/s00223-017-0355-3",15
"10.1101/080952","10.1111/jeb.13184",15
"10.1101/137059","10.1038/s41467-017-00494-8",15
"10.1101/029306","10.1093/nar/gkw654",15
"10.1101/103275","10.1534/genetics.117.200493",15
"10.1101/002923","10.3389/fncom.2014.00172",15
"10.1101/041566","10.1186/s12859-016-0985-x",15
"10.1101/111971","10.1016/j.bpj.2017.06.019",15
"10.1101/052704","10.1083/jcb.201605080",15
"10.1101/084947","10.1007/s00251-017-0969-7",15
"10.1101/062844","10.1007/s10592-016-0919-1",15
"10.1101/163626","10.1186/s12864-017-4156-x",15
"10.1101/066555","10.1101/gr.213546.116",15
"10.1101/002907","10.1371/journal.pbio.1002042",15
"10.1101/134510","10.1093/bioinformatics/btx691",15
"10.1101/186197","10.1016/j.jtbi.2017.10.032",15
"10.1101/103572","10.1016/j.cub.2017.06.018",15
"10.1101/041285","10.1534/g3.116.028324",15
"10.1101/147595","10.1091/mbc.e17-06-0350",15
"10.1101/019083","10.1104/pp.15.01971",15
"10.1101/159210","10.1111/jeb.13232",15
"10.1101/089979","10.1242/jeb.165811",15
"10.1101/039313","10.1007/s10750-016-2921-5",15
"10.1101/042200","10.1093/nar/gkw396",15
"10.1101/175638","10.1371/journal.pcbi.1005732",15
"10.1101/059956","10.1186/s12918-017-0430-4",15
"10.1101/154104","10.1111/pce.13075",15
"10.1101/073833","10.1093/bioinformatics/btw789",15
"10.1101/004119","10.1371/journal.pgen.1004842",15
"10.1101/037317","10.1534/g3.116.028001",15
"10.1101/125013","10.1002/cbic.201700177",15
"10.1101/006452","10.1534/genetics.114.166793",15
"10.1101/067892","10.1093/sleep/zsx066",15
"10.1101/019901","10.1371/journal.pgen.1005657",15
"10.1101/057182","10.1534/g3.116.032045",15
"10.1101/123612","10.1038/nbt.4020",15
"10.1101/105627","10.1093/bioinformatics/btx598",15
"10.1101/051094","10.1093/bioinformatics/btw613",15
"10.1101/014308","10.1016/j.ympev.2015.04.027",15
"10.1101/001453","10.1371/journal.pone.0103813",15
"10.1101/003921","10.1073/pnas.1407207111",15
"10.1101/091934","10.1016/j.jtbi.2017.04.023",15
"10.1101/149815","10.1142/s0217979217502435",15
"10.1101/112110","10.1021/acssynbio.7b00088",15
"10.1101/169391","10.1038/s41467-017-01082-6",15
"10.1101/105460","10.1083/jcb.201611104",15
"10.1101/071696","10.1371/journal.pgen.1006508",15
"10.1101/106021","10.1016/j.bbr.2017.09.010",15
"10.1101/025544","10.1038/nmicrobiol.2015.24",15
"10.1101/033969","10.1016/j.nlm.2016.03.019",15
"10.1101/136770","10.1111/tpj.13746",15
"10.1101/137711","10.1126/science.aan6516",15
"10.1101/041384","10.1038/nmeth.3971",15
"10.1101/024190","10.1371/journal.ppat.1005279",15
"10.1101/069310","10.1039/c6sm01859a",15
"10.1101/084459","10.7554/elife.24836",15
"10.1101/002428","10.1371/journal.pgen.1004622",15
"10.1101/001040","10.1371/journal.pone.0090714",15
"10.1101/055160","10.1038/nature22403",15
"10.1101/086645","10.1074/mcp.m116.064576",15
"10.1101/122200","10.1093/infdis/jix450",15
"10.1101/017897","10.1016/j.neuroimage.2015.10.012",15
"10.1101/002964","10.1093/nar/gku1250",15
"10.1101/104752","10.1038/s41598-017-15587-z",15
"10.1101/129072","10.1074/jbc.m117.811356",15
"10.1101/002808","10.1371/journal.pone.0099117",15
"10.1101/063081","10.1007/s10822-016-9971-7",15
"10.1101/107870","10.1242/jcs.196857",15
"10.1101/156349","10.1038/nbt.3963",15
"10.1101/166074","10.3389/fimmu.2017.01221",15
"10.1101/074658","10.1007/s00429-017-1396-0",15
"10.1101/041327","10.1371/journal.pmed.1002055",15
"10.1101/155341","10.1063/1.4994561",15
"10.1101/077636","10.1371/journal.pcbi.1005413",15
"10.1101/140830","10.1016/j.nicl.2017.08.003",15
"10.1101/064253","10.1128/mbio.01516-16",15
"10.1101/124610","10.1093/sysbio/syx071",15
"10.1101/027805","10.2144/000114400",15
"10.1101/083444","10.1038/srep46528",15
"10.1101/101725","10.1371/journal.ppat.1006466",15
"10.1101/126771","10.7554/elife.27293",15
"10.1101/044891","10.1038/s41598-017-07191-y",15
"10.1101/128926","10.1534/g3.117.1133",15
"10.1101/120063","10.1038/s41598-017-06945-y",15
"10.1101/142224","10.1073/pnas.1701368114",15
"10.1101/024802","10.7717/peerj.2823",15
"10.1101/047795","10.1186/s13059-016-0936-x",15
"10.1101/064667","10.1093/nar/gkx198",15
"10.1101/021592","10.1038/nmeth.4197",15
"10.1101/031484","10.1093/bioinformatics/btw097",15
"10.1101/158303","10.1371/journal.pgen.1007117",15
"10.1101/037085","10.3389/fnins.2016.00106",15
"10.1101/025361","10.1111/nph.14033",15
"10.1101/038869","10.1186/s12866-016-0818-0",15
"10.1101/053967","10.1038/ncomms12838",15
"10.1101/149823","10.1016/j.chembiol.2017.11.001",15
"10.1101/086553","10.1038/srep44206",15
"10.1101/043257","10.1186/s12920-017-0245-6",15
"10.1101/086538","10.1371/journal.pbio.1002602",15
"10.1101/079178","10.1371/journal.pone.0175230",15
"10.1101/160119","10.1001/jamapsychiatry.2017.3485",15
"10.1101/134825","10.1186/s13148-017-0391-x",15
"10.1101/146779","10.1016/j.jneumeth.2017.07.002",15
"10.1101/080077","10.1038/s41598-017-09483-9",15
"10.1101/147256","10.1016/j.indcrop.2017.08.029",15
"10.1101/182899","10.1534/g3.117.300259",15
"10.1101/025262","10.1515/sagmb-2016-0016",15
"10.1101/032797","10.15252/msb.20156423",15
"10.1101/131789","10.1016/j.ydbio.2017.04.012",15
"10.1101/027367","10.1371/journal.pone.0149800",15
"10.1101/039610","10.1038/nmicrobiol.2016.126",15
"10.1101/001842","10.1098/rspb.2013.3127",15
"10.1101/169680","10.1093/neuonc/nox183",15
"10.1101/146985","10.1016/j.cels.2017.11.012",15
"10.1101/042887","10.1186/s13062-016-0117-6",15
"10.1101/007443","10.1186/s12859-015-0472-9",15
"10.1101/018036","10.1371/journal.pcbi.1004728",15
"10.1101/094417","10.1111/mec.14105",15
"10.1101/048876","10.1088/1478-3975/13/6/066014",15
"10.1101/023705","10.1371/journal.pcbi.1004871",15
"10.1101/144501","10.1038/nmeth.4463",15
"10.1101/127910","10.1016/j.pscychresns.2017.11.006",15
"10.1101/149955","10.7554/elife.29173",15
"10.1101/128025","10.3389/fimmu.2017.01500",15
"10.1101/120188","10.1371/journal.pone.0185912",15
"10.1101/154666","10.1091/mbc.e16-08-0594",15
"10.1101/014548","10.3389/fnsys.2015.00033",15
"10.1101/001909","10.1093/hmg/ddu309",15
"10.1101/033530","10.1186/s12859-016-1058-x",15
"10.1101/102509","10.1093/nar/gkx217",15
"10.1101/083378","10.1242/bio.022418",15
"10.1101/001800","10.1371/journal.pone.0091819",15
"10.1101/091462","10.1128/iai.00182-17",15
"10.1101/031666","10.1038/nplants.2016.84",15
"10.1101/090357","10.3762/bjnano.8.125",15
"10.1101/112532","10.1016/j.cell.2017.07.001",15
"10.1101/138750","10.1016/j.celrep.2017.11.078",15
"10.1101/047126","10.1523/jneurosci.1092-16.2016",15
"10.1101/092213","10.1038/sdata.2017.40",15
"10.1101/011270","10.1371/journal.pone.0120758",15
"10.1101/013847","10.1371/journal.pcbi.1004511",15
"10.1101/059147","10.1371/journal.pcbi.1005136",15
"10.1101/149351","10.1091/mbc.e17-06-0405",15
"10.1101/090506","10.1093/bioinformatics/btx334",15
"10.1101/119545","10.1093/bioinformatics/btx610",15
"10.1101/119073","10.1073/pnas.1705652114",15
"10.1101/048918","10.1177/2041669517698149",15
"10.1101/046417","10.1038/nmeth.3972",15
"10.1101/036004","10.7717/peerj.2452",15
"10.1101/065268","10.1093/nar/gkx513",15
"10.1101/058578","10.1186/s12881-016-0359-2",15
"10.1101/129148","10.1105/tpc.17.00521",15
"10.1101/100073","10.1093/nar/gkx233",15
"10.1101/071431","10.1534/genetics.116.197145",15
"10.1101/011445","10.1038/srep13373",15
"10.1101/030155","10.1186/s12918-016-0324-x",15
"10.1101/175646","10.1371/journal.ppat.1006692",15
"10.1101/156380","10.1016/j.neuroimage.2017.12.073",15
"10.1101/130641","10.1186/s13073-017-0464-7",15
"10.1101/065243","10.7717/peerj.2716",15
"10.1101/059824","10.1093/jamia/ocw148",15
"10.1101/082156","10.7717/peerj.2717",15
"10.1101/026146","10.1534/genetics.116.188821",15
"10.1101/132175","10.1371/journal.pgen.1007025",15
"10.1101/008193","10.1111/evo.12546",15
"10.1101/011692","10.1371/journal.pone.0131673",15
"10.1101/027383","10.1038/nmicrobiol.2015.3",15
"10.1101/041244","10.1371/journal.pgen.1006122",15
"10.1101/148692","10.7554/elife.29328",15
"10.1101/190454","10.1093/bioinformatics/btx712",15
"10.1101/151654","10.1038/s41467-017-02214-8",15
"10.1101/008490","10.7554/elife.04729",15
"10.1101/080374","10.1016/j.neurobiolaging.2017.04.025",15
"10.1101/044628","10.1016/j.bbabio.2016.09.003",15
"10.1101/063479","10.1016/j.envsci.2016.11.002",15
"10.1101/136929","10.1038/s41598-017-04689-3",15
"10.1101/055962","10.1038/ng.3834",15
"10.1101/022699","10.1016/j.ajhg.2015.11.015",15
"10.1101/031476","10.1890/15-2026.1",15
"10.1101/002675","10.1242/bio.20147955",15
"10.1101/085381","10.1152/jn.00503.2017",15
"10.1101/023721","10.1534/genetics.115.181453",15
"10.1101/051276","10.1534/genetics.116.191148",15
"10.1101/072652","10.1073/pnas.1616438114",15
"10.1101/037093","10.1158/0008-5472.can-16-0476",15
"10.1101/198184","10.1128/aem.02203-17",15
"10.1101/128397","10.1002/ece3.3198",15
"10.1101/055327","10.1093/nar/gkx215",15
"10.1101/036483","10.1534/g3.117.300187",15
"10.1101/099267","10.1091/mbc.e17-01-0045",15
"10.1101/196238","10.1242/jcs.207134",15
"10.1101/056614","10.1186/s40168-017-0244-z",15
"10.1101/029538","10.1016/j.ygeno.2015.12.006",15
"10.1101/019554","10.3732/ajb.1500229",15
"10.1101/007849","10.1016/j.ympev.2015.08.026",15
"10.1101/082610","10.1111/ejn.13532",15
"10.1101/143057","10.7554/elife.28307",15
"10.1101/152140","10.1371/journal.pgen.1006937",15
"10.1101/145615","10.1371/journal.pone.0182163",15
"10.1101/019711","10.1073/pnas.1510805112",15
"10.1101/003673","10.1371/journal.pcbi.1003803",15
"10.1101/024992","10.1111/2041-210x.12517",15
"10.1101/039511","10.7554/elife.20777",15
"10.1101/007047","10.1093/gbe/evu197",15
"10.1101/022053","10.1093/molbev/msw040",15
"10.1101/068502","10.1039/c6cp05680f",15
"10.1101/212704","10.1074/jbc.ra117.000555",15
"10.1101/015966","10.1093/nar/gkv693",15
"10.1101/043778","10.1371/journal.pcbi.1005203",15
"10.1101/037473","10.1093/bib/bbw035",15
"10.1101/036533","10.1093/nar/gkw452",15
"10.1101/019968","10.1093/beheco/arv184",15
"10.1101/064311","10.1093/molbev/msw251",15
"10.1101/117192","10.1111/evo.13268",15
"10.1101/030015","10.1093/treephys/tpx043",15
"10.1101/013631","10.1371/journal.pgen.1005216",15
"10.1101/099911","10.1186/s13059-017-1264-5",15
"10.1101/006684","10.1093/molbev/msv007",15
"10.1101/168336","10.7554/elife.30640",15
"10.1101/008052","10.1371/journal.pgen.1004915",15
"10.1101/184465","10.1371/journal.pcbi.1005796",15
"10.1101/107631","10.7554/elife.30860",15
"10.1101/021261","10.1534/genetics.115.179606",15
"10.1101/141937","10.1073/pnas.1708671114",15
"10.1101/010918","10.1093/molbev/msv061",15
"10.1101/103150","10.1038/s41598-017-03315-6",15
"10.1101/080341","10.1101/gr.215038.116",15
"10.1101/011809","10.1038/ng.3464",15
"10.1101/043091","10.1371/journal.pgen.1006063",15
"10.1101/135301","10.1186/s13148-017-0414-7",15
"10.1101/090084","10.1093/molbev/msx154",15
"10.1101/091306","10.1021/acssynbio.6b00361",15
"10.1101/023366","10.1038/ncomms14370",15
"10.1101/054056","10.1371/journal.pcbi.1004987",15
"10.1101/016493","10.1111/mec.13698",15
"10.1101/087486","10.1016/j.cels.2017.05.001",15
"10.1101/091256","10.7554/elife.23687",15
"10.1101/026971","10.1186/s13059-015-0784-0",15
"10.1101/062554","10.1002/gepi.22056",15
"10.1101/013227","10.1038/ng.3710",15
"10.1101/153445","10.7554/elife.29593",15
"10.1101/071282","10.1101/gr.215087.116",15
"10.1101/009837","10.1093/gbe/evv203",15
"10.1101/142141","10.1021/acs.biochem.7b01170",15
"10.1101/012013","10.1371/journal.pone.0138030",15
"10.1101/000422","10.3389/fgene.2014.00002",15
"10.1101/000448","10.1021/sb500234s",15
"10.1101/001545","10.1186/1471-2105-15-171",15
"10.1101/001842","10.1098/rspb.2013.2303",15
"10.1101/002345","10.1371/journal.pgen.1004735",15
"10.1101/002659","10.1038/nmat3890",15
"10.1101/002964","10.1093/nar/gku1296",15
"10.1101/003160","10.1007/s00439-014-1445-1",15
"10.1101/004036","10.1111/bij.12712",15
"10.1101/004317","10.1093/nar/gku489",15
"10.1101/004614","10.1186/1471-2164-15-518",15
"10.1101/005587","10.1186/s12859-015-0453-z",15
"10.1101/005637","10.1186/s13073-015-0126-6",15
"10.1101/006080","10.1186/s12867-014-0027-z",15
"10.1101/006338","10.1186/s13059-014-0564-2",15
"10.1101/007500","10.1101/gr.180273.114",15
"10.1101/008409","10.1093/bioinformatics/btv216",15
"10.1101/008805","10.1534/genetics.114.171173",15
"10.1101/008896","10.1016/j.bpj.2015.07.026",15
"10.1101/010587","10.1371/journal.pcbi.1004007",15
"10.1101/011502","10.1101/gr.184473.114",15
"10.1101/011676","10.3389/fpls.2015.00159",15
"10.1101/012138","10.1111/ecog.01576",15
"10.1101/012211","10.1186/s12864-015-1616-z",15
"10.1101/012914","10.1101/gr.188649.114",15
"10.1101/014464","10.1534/genetics.115.176180",15
"10.1101/014605","10.1073/pnas.1618008114",15
"10.1101/015537","10.1093/bioinformatics/btv557",15
"10.1101/015891","10.1093/femsyr/fow044",15
"10.1101/015966","10.1093/nar/gkv760",15
"10.1101/017186","10.1534/g3.115.019810",15
"10.1101/017285","10.1186/s12870-017-1067-6",15
"10.1101/018127","10.4081/mr.2015.5800",15
"10.1101/018879","10.1371/journal.pcbi.1004355",15
"10.1101/019786","10.1371/journal.pgen.1005285",15
"10.1101/021329","10.1177/0269881116628440",15
"10.1101/021600","10.1093/molbev/msv210",15
"10.1101/022350","10.1016/j.ymben.2015.06.010",15
"10.1101/022566","10.1371/journal.pcbi.1004346",15
"10.1101/023499","10.1002/prot.25029",15
"10.1101/023879","10.1093/bioinformatics/btw139",15
"10.1101/024950","10.1111/mec.13733",15
"10.1101/025056","10.1021/acssynbio.5b00257",15
"10.1101/025726","10.1111/ecog.01849",15
"10.1101/025767","10.1038/nbt.3677",15
"10.1101/025841","10.1371/journal.pgen.1005563",15
"10.1101/026377","10.1534/genetics.116.193896",15
"10.1101/026484","10.1016/j.bpj.2015.11.019",15
"10.1101/026740","10.1111/1744-7917.12370",15
"10.1101/026831","10.1371/journal.pgen.1006336",15
"10.1101/027904","10.1093/bioinformatics/btv662",15
"10.1101/028969","10.1016/j.meegid.2015.12.022",15
"10.1101/029041","10.1093/nar/gkw203",15
"10.1101/031328","10.1111/nph.14337",15
"10.1101/031476","10.1002/ecy.1437",15
"10.1101/031849","10.1007/s10886-016-0708-9",15
"10.1101/031948","10.1007/s00427-016-0534-7",15
"10.1101/035170","10.1038/ng.3647",15
"10.1101/035667","10.1186/s13059-016-0962-8",15
"10.1101/036665","10.1016/j.steroids.2016.05.010",15
"10.1101/037234","10.1016/j.neuroimage.2017.08.075",15
"10.1101/037671","10.1186/s12859-016-1122-6",15
"10.1101/038190","10.1099/mgen.0.000057",15
"10.1101/039792","10.3389/fmicb.2016.00989",15
"10.1101/039800","10.1016/j.jbi.2016.09.017",15
"10.1101/039818","10.1007/s10342-015-0925-8",15
"10.1101/040493","10.1038/ng.3728",15
"10.1101/041384","10.1038/nmeth.3955",15
"10.1101/042168","10.1038/npp.2016.174",15
"10.1101/042622","10.1534/g3.117.300212",15
"10.1101/043109","10.1371/journal.pcbi.1004931",15
"10.1101/043463","10.1186/s12859-016-1183-6",15
"10.1101/043612","10.18632/oncotarget.16599",15
"10.1101/043802","10.1371/journal.pcbi.1005801",15
"10.1101/043927","10.1002/cam4.978",15
"10.1101/045146","10.1016/j.bpj.2016.06.036",15
"10.1101/045625","10.1007/s11032-016-0602-8",15
"10.1101/050815","10.1093/nar/gkw518",15
"10.1101/051029","10.1007/s10827-016-0619-3",15
"10.1101/052142","10.1101/gr.207837.116",15
"10.1101/052571","10.1186/s13072-016-0082-4",15
"10.1101/054403","10.1016/j.epidem.2017.02.012",15
"10.1101/054536","10.1186/s12864-016-3433-4",15
"10.1101/054825","10.1093/molbev/msx065",15
"10.1101/056168","10.1534/genetics.116.195750",15
"10.1101/056325","10.1038/s41559-017-0333-1",15
"10.1101/057992","10.1038/nbt.3719",15
"10.1101/058008","10.1534/genetics.116.193896",15
"10.1101/059733","10.1038/sdata.2016.117",15
"10.1101/059832","10.1186/s12915-016-0313-y",15
"10.1101/060665","10.1534/g3.116.036855",15
"10.1101/061549","10.1111/1365-2656.12603",15
"10.1101/062331","10.1387/ijdb.160083yy",15
"10.1101/062836","10.1158/1541-7786.mcr-17-0180",15
"10.1101/064733","10.1093/bioinformatics/btw672",15
"10.1101/065052","10.1038/nmeth.4140",15
"10.1101/067900","10.15252/msb.20167381",15
"10.1101/068049","10.1093/nar/gkw1040",15
"10.1101/068346","10.1371/journal.pcbi.1005292",15
"10.1101/070946","10.1111/2041-210x.12693",15
"10.1101/071324","10.1242/dev.145698",15
"10.1101/072744","10.1093/nar/gkx662",15
"10.1101/072751","10.1159/000471758",15
