"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/026005","10.1371/journal.pone.0148042",20
"10.1101/029686","10.1038/srep25866",20
"10.1101/031799","10.1371/journal.pone.0153427",20
"10.1101/039354","10.1371/journal.pbio.1002501",20
"10.1101/050062","10.7717/peerj.2490",20
"10.1101/052290","10.1371/journal.pone.0174792",20
"10.1101/057638","10.1038/ncomms13642",20
"10.1101/067223","10.1242/bio.020958",20
"10.1101/067538","10.1038/ncomms13200",20
"10.1101/067579","10.1038/srep36933",20
"10.1101/067850","10.1038/srep43178",20
"10.1101/075176","10.1038/srep44000",20
"10.1101/082156","10.7717/peerj.2660",20
"10.1101/087460","10.1038/srep45660",20
"10.1101/094128","10.1016/j.neuron.2017.06.043",20
"10.1101/095927","10.7554/elife.28842",20
"10.1101/107128","10.1038/s41467-017-00170-x",20
"10.1101/117440","10.1371/journal.pone.0182103",20
"10.1101/124024","10.1038/s41598-017-13272-9",20
"10.1101/146324","10.1098/rsos.170351",20
"10.1101/163642","10.7554/elife.28842",20
"10.1101/188359","10.1038/s41598-017-13543-5",20
"10.1101/023051","10.1111/mec.13705",19
"10.1101/050062","10.7717/peerj.2501",19
"10.1101/093161","10.1093/bioinformatics/btw791",19
"10.1101/003780","10.1007/s00285-014-0824-5",19
"10.1101/059790","10.1371/journal.pbio.2000234",19
"10.1101/016329","10.7554/elife.10778",19
"10.1101/009423","10.1088/1478-3975/12/2/025002",19
"10.1101/076430","10.1371/journal.pone.0169432",19
"10.1101/055459","10.1016/j.ijid.2016.08.023",19
"10.1101/025411","10.1371/journal.pone.0141920",19
"10.1101/053298","10.3389/fphys.2016.00398",19
"10.1101/114785","10.12688/f1000research.11175.1",19
"10.1101/053256","10.1101/gr.209247.116",19
"10.1101/045591","10.1016/j.biochi.2016.06.012",19
"10.1101/047472","10.1242/bio.019018",19
"10.1101/009746","10.1098/rsif.2014.1067",19
"10.1101/005587","10.1186/s12859-015-0466-7",19
"10.1101/014613","10.1093/molbev/msv216",19
"10.1101/014688","10.1126/science.aab1371",19
"10.1101/025379","10.1186/s12864-015-2252-3",19
"10.1101/054973","10.1038/tp.2016.207",19
"10.1101/007567","10.1093/bioinformatics/btu590",19
"10.1101/041459","10.1523/jneurosci.0840-16.2016",19
"10.1101/017285","10.1186/s12870-017-1068-5",19
"10.1101/017525","10.1111/nrm.12076",19
"10.1101/106658","10.1074/jbc.m117.780791",19
"10.1101/015032","10.1038/srep13865",19
"10.1101/027391","10.1098/rspb.2015.2292",19
"10.1101/133041","10.1128/msystems.00039-17",19
"10.1101/108928","10.1016/j.tpb.2017.08.001",19
"10.1101/035899","10.1371/journal.pone.0147209",19
"10.1101/166470","10.1242/jeb.167106",19
"10.1101/021832","10.1101/gr.195248.115",19
"10.1101/089623","10.1371/journal.pgen.1006549",19
"10.1101/006825","10.1038/ng.3196",19
"10.1101/055475","10.1017/s0950268817000358",19
"10.1101/014936","10.1534/g3.115.019554",19
"10.1101/023713","10.1534/g3.115.023358",19
"10.1101/079848","10.1016/j.biopsycho.2017.02.004",19
"10.1101/024216","10.1534/genetics.115.181610",19
"10.1101/079269","10.1152/jn.00123.2017",19
"10.1101/041525","10.1038/s41598-016-0005-4",19
"10.1101/022368","10.1073/pnas.1511912112",19
"10.1101/019117","10.1038/sdata.2015.23",19
"10.1101/036665","10.1016/j.steroids.2016.06.005",19
"10.1101/129288","10.1016/j.biopsych.2017.04.020",19
"10.1101/088609","10.1098/rsos.161085",19
"10.1101/017426","10.1016/j.molliq.2015.08.054",19
"10.1101/133702","10.1104/pp.17.00622",19
"10.1101/022566","10.1371/journal.pcbi.1004440",19
"10.1101/089565","10.1016/j.neuroimage.2017.04.002",19
"10.1101/177816","10.1073/pnas.1714624114",19
"10.1101/024778","10.1128/mbio.00550-16",19
"10.1101/140400","10.1371/journal.pone.0186119",19
"10.1101/021279","10.1073/pnas.1512110112",19
"10.1101/105825","10.1016/j.funbio.2017.03.001",19
"10.1101/128611","10.1007/s10827-017-0661-9",19
"10.1101/091207","10.1007/s10827-017-0646-8",19
"10.1101/014571","10.1002/gepi.21893",19
"10.1101/009845","10.1186/s13064-014-0028-0",19
"10.1101/119776","10.1242/dev.152553",19
"10.1101/012930","10.1107/s1399004715011426",19
"10.1101/008417","10.1371/journal.pcbi.1004075",19
"10.1101/099309","10.1007/s12021-017-9346-9",19
"10.1101/019869","10.1103/physreve.92.012719",19
"10.1101/007161","10.1111/evo.12627",19
"10.1101/011437","10.1534/genetics.114.172742",19
"10.1101/165654","10.3390/ijms18081709",19
"10.1101/117663","10.1186/s12864-017-4286-1",19
"10.1101/005058","10.1007/s00412-014-0487-4",19
"10.1101/005892","10.1534/genetics.114.173856",19
"10.1101/006783","10.1073/pnas.1424934112",19
"10.1101/009258","10.1016/j.ajhg.2015.05.021",19
"10.1101/009407","10.1186/s13059-015-0626-0",19
"10.1101/009423","10.1088/1478-3975/12/2/026003",19
"10.1101/010132","10.1093/nar/gku1152",19
"10.1101/010496","10.1093/sysbio/syu126",19
"10.1101/010942","10.1093/molbev/msv080",19
"10.1101/011817","10.1111/mec.13130",19
"10.1101/012229","10.1016/j.jtbi.2015.07.019",19
"10.1101/012682","10.1038/ng.3221",19
"10.1101/012690","10.1073/pnas.1507719112",19
"10.1101/012856","10.1186/s12862-017-1107-8",19
"10.1101/013656","10.1016/j.ajhg.2015.01.010",19
"10.1101/014050","10.1016/j.ajhg.2015.11.002",19
"10.1101/014183","10.1371/journal.ppat.1004724",19
"10.1101/014480","10.1016/j.virol.2015.02.056",19
"10.1101/014530","10.1007/s00439-015-1600-3",19
"10.1101/015875","10.1016/j.mgene.2015.07.002",19
"10.1101/017368","10.1111/ddi.12368",19
"10.1101/017525","10.1111/nrm.12074",19
"10.1101/017533","10.1086/685881",19
"10.1101/017806","10.1016/j.neuroimage.2015.06.075",19
"10.1101/018333","10.1093/bioinformatics/btv279",19
"10.1101/019752","10.1186/s13059-015-0765-3",19
"10.1101/020388","10.1186/s13073-015-0201-z",19
"10.1101/020974","10.1534/genetics.115.177725",19
"10.1101/022079","10.1094/mpmi-05-15-0111-r",19
"10.1101/022178","10.1111/mec.13397",19
"10.1101/023721","10.1534/genetics.115.177220",19
"10.1101/024018","10.1104/pp.15.01378",19
"10.1101/025338","10.1371/journal.pntd.0004271",19
"10.1101/026823","10.1186/s12864-016-2368-0",19
"10.1101/029314","10.1016/j.neuropsychologia.2015.10.025",19
"10.1101/031849","10.1007/s10886-016-0708-9",19
"10.1101/031922","10.1086/688675",19
"10.1101/033084","10.1038/ng.3742",19
"10.1101/034033","10.1016/j.biosystems.2015.11.009",19
"10.1101/039313","10.1007/s10750-016-2831-6",19
"10.1101/043679","10.1016/j.bbapap.2016.08.002",19
"10.1101/044677","10.1093/bioinformatics/btw261",19
"10.1101/044909","10.1186/s12864-016-2836-6",19
"10.1101/045005","10.1016/j.ajhg.2016.10.011",19
"10.1101/046490","10.1534/genetics.112.145243",19
"10.1101/047902","10.1016/j.dsr.2016.03.002",19
"10.1101/048462","10.1534/g3.116.030411",19
"10.1101/049759","10.1074/jbc.m116.765966",19
"10.1101/054338","10.1534/genetics.115.186452",19
"10.1101/055012","10.1038/ismej.2016.91",19
"10.1101/062422","10.1002/pmic.201500385",19
"10.1101/063933","10.1371/journal.ppat.1006456",19
"10.1101/065151","10.1111/oik.03680",19
"10.1101/072173","10.1152/jn.00802.2016",19
"10.1101/074245","10.1073/pnas.1610619114",19
"10.1101/075291","10.1186/s12862-017-1008-x",19
"10.1101/076299","10.2144/000114515",19
"10.1101/076547","10.1093/bioinformatics/btw812",19
"10.1101/079269","10.1152/jn.00345.2017",19
"10.1101/082677","10.1534/genetics.116.186759",19
"10.1101/084913","10.2119/molmed.2016.00183",19
"10.1101/089292","10.1038/jhg.2017.26",19
"10.1101/089516","10.1016/j.neuroimage.2017.08.040",19
"10.1101/090316","10.1016/j.jtbi.2017.06.031",19
"10.1101/095216","10.1016/j.biocon.2017.07.012",19
"10.1101/097444","10.1021/acssynbio.7b00101",19
"10.1101/099317","10.1073/pnas.1620977114",19
"10.1101/099572","10.1093/molbev/msx167",19
"10.1101/106112","10.1007/s13238-016-0358-2",19
"10.1101/111823","10.1152/jn.00279.2017",19
"10.1101/114967","10.1038/s41588-017-0015-6",19
"10.1101/115568","10.1038/s41437-017-0011-8",19
"10.1101/119446","10.1002/ecy.1977",19
"10.1101/131086","10.1128/mbio.01382-17",19
"10.1101/137356","10.1128/mbio.01382-17",19
"10.1101/143693","10.1534/genetics.112.145805",19
"10.1101/169680","10.1093/neuonc/nox179",19
"10.1101/177527","10.1162/jocn_a_01212",19
"10.1101/178285","10.1242/dmm.031369",19
"10.1101/009985","10.1371/journal.pone.0126913",19
"10.1101/011973","10.1371/journal.pone.0131795",19
"10.1101/013268","10.1371/journal.pone.0120597",19
"10.1101/025551","10.1371/journal.pone.0151377",19
"10.1101/026229","10.1371/journal.pone.0133831",19
"10.1101/043000","10.1016/j.cub.2016.10.022",19
"10.1101/055590","10.1038/srep42967",19
"10.1101/059410","10.1038/s41598-017-08934-7",19
"10.1101/060293","10.1038/srep37915",19
"10.1101/060855","10.1038/ncomms15166",19
"10.1101/063396","10.1038/srep31463",19
"10.1101/081398","10.1016/j.cub.2017.02.008",19
"10.1101/083402","10.1038/s41598-017-00143-6",19
"10.1101/104562","10.7554/elife.29044",19
"10.1101/110098","10.1371/journal.pone.0185948",19
"10.1101/112250","10.1038/s41598-017-03560-9",19
"10.1101/116731","10.1242/bio.025817",19
"10.1101/123018","10.1371/journal.pone.0175242",19
"10.1101/137059","10.1038/s41467-017-00406-w",19
"10.1101/147959","10.7554/elife.28032",19
"10.1101/142513","10.1523/jneurosci.1436-17.2017",18
"10.1101/013623","10.1186/s12859-015-0590-4",18
"10.1101/027771","10.1038/ng.3529",18
"10.1101/044602","10.1177/0271678x16661201",18
"10.1101/020990","10.1038/srep22311",18
"10.1101/042028","10.1111/nph.14403",18
"10.1101/053546","10.1038/srep36164",18
"10.1101/059022","10.1101/gr.213587.116",18
"10.1101/103770","10.1007/s10803-017-3207-0",18
"10.1101/172478","10.1177/2472630317747198",18
"10.1101/062133","10.1002/ecy.1660",18
"10.1101/081687","10.1038/s41598-017-02908-5",18
"10.1101/071449","10.1038/ismej.2017.107",18
"10.1101/066332","10.1111/mec.14274",18
"10.1101/069195","10.1371/journal.pcbi.1005495",18
"10.1101/123661","10.3897/subtbiol.24.15013",18
"10.1101/013441","10.1111/ele.12443",18
"10.1101/013284","10.1038/hdy.2015.72",18
"10.1101/168906","10.1038/s41588-017-0013-8",18
"10.1101/041178","10.1016/j.ydbio.2017.02.020",18
"10.1101/015222","10.1016/j.humimm.2015.09.016",18
"10.1101/106765","10.1111/mec.14324",18
"10.1101/013425","10.1093/bioinformatics/btv311",18
"10.1101/005017","10.1371/journal.pgen.1004434",18
"10.1101/146837","10.7554/elife.29118",18
"10.1101/010520","10.1111/2041-210x.12409",18
"10.1101/130831","10.7554/elife.27955",18
"10.1101/015230","10.1016/j.humimm.2015.09.011",18
"10.1101/136168","10.1016/j.cell.2017.10.049",18
"10.1101/098368","10.1111/eva.12480",18
"10.1101/066860","10.1186/s12983-017-0196-y",18
"10.1101/145888","10.1007/s10519-017-9881-z",18
"10.1101/055061","10.1534/g3.116.033241",18
"10.1101/048058","10.1073/pnas.1613601113",18
"10.1101/026310","10.1186/1471-2105-16-s19-s6",18
"10.1101/034785","10.1186/s12864-016-2539-z",18
"10.1101/019513","10.1038/ncomms9712",18
"10.1101/003459","10.1073/pnas.1404354111",18
"10.1101/155192","10.1186/s13099-017-0213-x",18
"10.1101/000760","10.1111/cobi.12308",18
"10.1101/153536","10.1038/s41598-017-12481-6",18
"10.1101/062166","10.1098/rsbl.2016.0597",18
"10.1101/126326","10.1371/journal.pone.0183002",18
"10.1101/035220","10.1186/s12864-016-3314-x",18
"10.1101/062513","10.1093/hmg/ddx103",18
"10.1101/036046","10.1534/g3.116.028316",18
"10.1101/000158","10.1186/1471-2164-15-398",18
"10.1101/141945","10.18632/oncotarget.21471",18
"10.1101/003640","10.1093/bioinformatics/btu390",18
"10.1101/106484","10.1094/phyto-03-17-0082-fi",18
"10.1101/000562","10.1007/s11538-014-0023-y",18
"10.1101/038851","10.1371/journal.pone.0164314",18
"10.1101/071753","10.1371/journal.pntd.0005553",18
"10.1101/075036","10.7554/elife.19941",18
"10.1101/049502","10.1021/acs.jpcb.6b02093",18
"10.1101/115204","10.7554/elife.26349",18
"10.1101/000265","10.1093/nar/gkw1200",18
"10.1101/001172","10.1093/sysbio/syu017",18
"10.1101/002683","10.1098/rstb.2013.0452",18
"10.1101/002709","10.1186/1471-2164-15-1016",18
"10.1101/002980","10.1016/j.bpj.2013.12.029",18
"10.1101/003459","10.1073/pnas.1400619111",18
"10.1101/003780","10.1007/s00285-014-0805-8",18
"10.1101/004234","10.1534/genetics.114.168823",18
"10.1101/004267","10.1186/s12862-015-0404-3",18
"10.1101/005371","10.1186/gb-2014-15-6-r79",18
"10.1101/005462","10.1186/gb-2014-15-6-r77",18
"10.1101/005561","10.1016/j.mbs.2014.05.002",18
"10.1101/007609","10.3389/fgene.2014.00339",18
"10.1101/008425","10.1016/j.ymeth.2014.12.013",18
"10.1101/011437","10.1534/genetics.114.172106",18
"10.1101/015040","10.3389/fncom.2015.00015",18
"10.1101/015230","10.1016/j.humimm.2015.09.013",18
"10.1101/017566","10.1534/genetics.115.183392",18
"10.1101/018747","10.1007/s10120-015-0560-6",18
"10.1101/019042","10.1093/nar/gkv449",18
"10.1101/019893","10.1534/g3.115.018929",18
"10.1101/020339","10.3390/v7062763",18
"10.1101/023176","10.1126/science.aad0398",18
"10.1101/025189","10.1093/jee/tov312",18
"10.1101/027581","10.1016/j.jtbi.2016.02.016",18
"10.1101/032474","10.3389/fgene.2016.00014",18
"10.1101/034959","10.1371/journal.pgen.1006156",18
"10.1101/038828","10.1093/nar/gkw1000",18
"10.1101/040311","10.1086/688653",18
"10.1101/043695","10.1534/g3.116.034678",18
"10.1101/046581","10.1038/sdata.2016.98",18
"10.1101/047571","10.3390/v8060164",18
"10.1101/048934","10.1111/evo.13030",18
"10.1101/051185","10.1186/s12864-017-3684-8",18
"10.1101/051276","10.1534/genetics.116.188086",18
"10.1101/052399","10.1073/pnas.1602639113",18
"10.1101/053868","10.1093/bioinformatics/btw700",18
"10.1101/062216","10.1534/genetics.117.300317",18
"10.1101/067454","10.1016/j.ajhg.2016.11.014",18
"10.1101/071431","10.1534/genetics.116.198960",18
"10.1101/073163","10.3389/fncel.2017.00002",18
"10.1101/075432","10.1007/s11192-017-2317-y",18
"10.1101/076125","10.1083/jcb.201612030",18
"10.1101/087569","10.1016/j.genrep.2017.05.004",18
"10.1101/087775","10.1186/s13059-017-1360-6",18
"10.1101/089433","10.1534/genetics.116.198960",18
"10.1101/091504","10.1242/dev.154823",18
"10.1101/093609","10.1111/jeb.13040",18
"10.1101/095497","10.1073/pnas.1616166114",18
"10.1101/097881","10.1093/bioinformatics/btx544",18
"10.1101/114470","10.1534/g3.117.300308",18
"10.1101/122143","10.1073/pnas.1705011114",18
"10.1101/126789","10.1161/circgenetics.117.001809",18
"10.1101/128520","10.1038/nbt.4043",18
"10.1101/139584","10.3390/metabo7020026",18
"10.1101/141655","10.1261/rna.060996.117",18
"10.1101/144527","10.1111/jav.01337",18
"10.1101/150227","10.1038/s41564-017-0053-y",18
"10.1101/150722","10.1002/yea.3278",18
"10.1101/152702","10.1093/gigascience/gix085",18
"10.1101/161752","10.1111/acel.12661",18
"10.1101/193003","10.1111/apa.14196",18
"10.1101/000927","10.1371/journal.pone.0097019",18
"10.1101/006635","10.1523/jneurosci.0972-14.2014",18
"10.1101/014100","10.1371/journal.pone.0130650",18
"10.1101/020453","10.1038/ncomms10130",18
"10.1101/024265","10.1371/journal.pone.0150794",18
"10.1101/050237","10.1371/journal.pone.0172571",18
"10.1101/057653","10.1038/srep33222",18
"10.1101/064519","10.7554/elife.22215",18
"10.1101/066738","10.1038/ncomms15927",18
"10.1101/082818","10.1038/s41598-017-02750-9",18
"10.1101/101865","10.1038/s41598-017-06003-7",18
"10.1101/112847","10.7554/elife.24611",18
"10.1101/143461","10.1371/journal.pone.0187137",18
"10.1101/149450","10.1016/j.neuroscience.2017.11.017",18
"10.1101/152397","10.7717/peerj.3731",18
"10.1101/157164","10.1038/s41598-017-16788-2",18
"10.1101/163006","10.3389/fnins.2017.00536",18
"10.1101/031369","10.1371/journal.pgen.1006125",17
"10.1101/118463","10.1103/physreve.95.042323",17
"10.1101/076315","10.1016/j.cub.2017.02.030",17
"10.1101/075341","10.3389/fncel.2017.00289",17
"10.1101/072710","10.1038/s41598-017-08155-y",17
"10.1101/061267","10.1002/hbm.23803",17
"10.1101/080820","10.1186/s13073-017-0426-0",17
"10.1101/174581","10.1534/g3.117.300146",17
"10.1101/110858","10.1128/mbio.00438-17",17
"10.1101/124263","10.1186/s13148-017-0411-x",17
"10.1101/031104","10.4238/gmr.15038391",17
"10.1101/061069","10.1016/j.jmgm.2016.08.009",17
"10.1101/080556","10.1083/jcb.201610039",17
"10.1101/097394","10.1371/journal.pgen.1007032",17
"10.1101/010017","10.1038/ejhg.2015.68",17
"10.1101/002899","10.1093/molbev/msu173",17
"10.1101/020693","10.1007/s11084-015-9448-z",17
"10.1101/041533","10.1111/evo.13410",17
"10.1101/061283","10.3389/fnins.2016.00426",17
"10.1101/071027","10.1371/journal.pone.0179404",17
"10.1101/052563","10.12688/f1000research.8798.1",17
"10.1101/114355","10.15252/msb.20177834",17
"10.1101/132712","10.1111/mec.14359",17
"10.1101/175943","10.1093/nar/gkx1266",17
"10.1101/003848","10.1093/molbev/msu220",17
"10.1101/171611","10.1111/1755-0998.12729",17
"10.1101/016246","10.1093/nar/gkv756",17
"10.1101/027953","10.1186/s12864-016-3434-3",17
"10.1101/055541","10.1101/gr.210500.116",17
"10.1101/088252","10.7717/peerj.3046",17
"10.1101/140236","10.1038/s41598-017-15092-3",17
"10.1101/110361","10.1038/srep45604",17
"10.1101/097535","10.1002/ecs2.1889",17
"10.1101/116277","10.1242/jcs.199398",17
"10.1101/082495","10.1126/science.aal2014",17
"10.1101/076521","10.1371/journal.pone.0165085",17
"10.1101/042242","10.1080/20477724.2016.1211475",17
"10.1101/128520","10.1038/nbt.4038",17
"10.1101/155788","10.1016/j.psyneuen.2017.12.015",17
"10.1101/102533","10.1098/rsif.2017.0034",17
"10.1101/015552","10.1038/nmeth.3444",17
"10.1101/191478","10.1128/jvi.01703-17",17
"10.1101/035683","10.1016/j.jstrokecerebrovasdis.2016.09.010",17
"10.1101/091355","10.1016/j.jsb.2017.02.009",17
"10.1101/018721","10.1186/s13059-015-0785-z",17
"10.1101/090514","10.1534/genetics.116.198820",17
"10.1101/116632","10.1038/s41467-017-01043-z",17
"10.1101/011288","10.1371/journal.pone.0121248",17
"10.1101/058032","10.1371/journal.pone.0171793",17
"10.1101/053967","10.1038/ncomms12838",17
"10.1101/165811","10.1016/j.celrep.2017.10.030",17
"10.1101/098699","10.1073/pnas.1620569114",17
"10.1101/112201","10.1038/s41598-017-16627-4",17
"10.1101/036095","10.1371/journal.pone.0158686",17
"10.1101/041467","10.1111/mec.13792",17
"10.1101/122853","10.1073/pnas.1707310114",17
"10.1101/005652","10.1016/j.gde.2014.08.011",17
"10.1101/077248","10.1007/s10822-016-9977-1",17
"10.1101/036806","10.1038/nature18959",17
"10.1101/170811","10.7554/elife.28836",17
"10.1101/107169","10.7717/peerj.3824",17
"10.1101/040493","10.1038/ng.3725",17
"10.1101/038216","10.1093/biostatistics/kxw041",17
"10.1101/133512","10.1016/j.ympev.2017.10.008",17
"10.1101/043687","10.1534/genetics.116.191007",17
"10.1101/129015","10.1089/brain.2016.0481",17
"10.1101/056150","10.1002/env.2440",17
"10.1101/156430","10.1016/j.evolhumbehav.2017.12.004",17
"10.1101/054338","10.1534/genetics.116.191775",17
"10.1101/109264","10.1074/jbc.ra117.000284",17
"10.1101/099127","10.1038/nmeth.4458",17
"10.1101/150367","10.1091/mbc.e17-06-0382",17
"10.1101/059949","10.1128/mbio.00826-17",17
"10.1101/074864","10.1371/journal.pmed.1002258",17
"10.1101/079459","10.1038/s41598-017-14465-y",17
"10.1101/088948","10.1007/s10238-016-0441-2",17
"10.1101/179093","10.1371/journal.pbio.2004050",17
"10.1101/062554","10.1002/gepi.22056",17
"10.1101/084897","10.1186/s13059-017-1204-4",17
"10.1101/026005","10.1371/journal.pone.0149575",17
"10.1101/001008","10.15252/msb.20145117",17
"10.1101/001784","10.1126/science.1250761",17
"10.1101/006437","10.1534/genetics.114.167445",17
"10.1101/007435","10.1093/comnet/cnv028",17
"10.1101/011213","10.1002/jez.b.22620",17
"10.1101/015818","10.1093/molbev/msv144",17
"10.1101/016139","10.1091/mbc.e14-09-1385",17
"10.1101/016360","10.1093/sysbio/syv046",17
"10.1101/020693","10.1007/s11084-015-9465-y",17
"10.1101/025999","10.1093/bioinformatics/btw108",17
"10.1101/030585","10.1111/nph.13947",17
"10.1101/031492","10.1016/j.ajhg.2016.04.006",17
"10.1101/038646","10.1128/mbio.00547-16",17
"10.1101/039123","10.1128/mbio.00135-16",17
"10.1101/039883","10.1111/1462-2920.13653",17
"10.1101/040907","10.1126/science.aaf2295",17
"10.1101/041111","10.1038/gim.2016.105",17
"10.1101/041731","10.1038/gim.2016.105",17
"10.1101/046391","10.1534/g3.116.036038",17
"10.1101/047514","10.4137/cin.s39364",17
"10.1101/047621","10.1152/jn.00509.2016",17
"10.1101/050302","10.1091/mbc.e16-07-0498",17
"10.1101/050385","10.1016/j.cognition.2017.08.013",17
